StartTime: 2022-05-01 14:42:26.245
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM4	 20:37:05.356	-0.0781	0.9492	-0.1802	0.0000	0.0000	0.0000	100.6897	4.5099	69.7687	25.6100	2287	-6506	589	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.54037	-0.61667	-0.46057	-0.33981	0	0.00	0.00	0.00
COM4	 20:37:05.356	-0.0781	0.9492	-0.1802	0.0000	0.0000	0.0000	100.6897	4.5099	69.7687	25.6100	2269	-6417	593	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.54037	-0.61667	-0.46057	-0.33981	0	0.00	0.00	0.00
COM4	 20:37:05.359	-0.0781	0.9492	-0.1802	0.0000	0.0000	0.0000	100.6897	4.5099	69.7687	25.6100	2269	-6417	593	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.54028	-0.61670	-0.46066	-0.33975	0	0.00	0.00	0.00
COM4	 20:37:05.361	-0.0806	0.9497	-0.1802	0.0000	0.0000	0.0000	100.7062	4.5154	69.7687	25.6100	2269	-6417	593	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.54028	-0.61670	-0.46066	-0.33975	0	0.00	0.00	0.00
COM4	 20:37:05.362	-0.0806	0.9497	-0.1802	0.0000	0.0000	0.0000	100.7062	4.5154	69.7687	25.6100	2259	-6401	570	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.54028	-0.61670	-0.46066	-0.33975	0	0.00	0.00	0.00
COM3	 20:37:05.364	0.0034	0.9565	0.1152	0.0000	0.0000	0.0000	82.9468	-0.2362	165.6903	28.1200	823	-6553	2367	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.09189	-0.08401	-0.65689	-0.74356	0	0.00	0.00	0.00
COM3	 20:37:05.364	0.0020	0.9575	0.1182	0.0000	0.0000	0.0000	82.9413	-0.2417	165.6628	28.0900	850	-6567	2333	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.09189	-0.08401	-0.65689	-0.74356	0	0.00	0.00	0.00
COM0	 20:37:05.364	0.1304	0.9634	0.0039	0.0000	0.0000	0.0000	89.7308	-7.5037	159.1699	27.7900	42	-6793	2550	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.08243	0.17285	0.68393	0.70386	0	0.00	0.00	0.00
COM0	 20:37:05.364	0.1255	0.9629	0.0049	0.0000	0.0000	0.0000	89.7308	-7.5037	159.1699	27.8200	42	-6793	2550	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.08243	0.17285	0.68393	0.70386	0	0.00	0.00	0.00
COM1	 20:37:05.364	-0.3257	0.0234	0.9463	0.0000	0.0000	0.0000	1.2689	19.6051	-154.5502	26.3800	-834	-8906	-9347	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.21515	-0.16846	-0.02673	0.96152	0	0.00	0.00	0.00
COM1	 20:37:05.364	-0.3257	0.0234	0.9463	0.0000	0.0000	0.0000	1.2689	19.6051	-154.5502	26.3800	-845	-8974	-9369	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.21515	-0.16846	-0.02673	0.96152	0	0.00	0.00	0.00
