StartTime: 2022-05-01 14:42:26.245
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM1	 18:57:44.386	-0.3237	0.8999	0.2017	0.0000	0.0000	0.0000	77.8491	19.0942	-77.0911	29.1600	72	-13638	-1414	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.53506	0.56488	-0.28528	-0.55960	0	0.00	0.00	0.00
COM2	 18:57:44.401	0.3257	0.8794	0.3018	0.0000	0.0000	0.0000	70.8014	-19.6655	-102.8046	31.5600	-3218	-6151	-1859	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.57831	0.24725	-0.53296	-0.56592	0	0.00	0.00	0.00
COM5	 18:57:44.401	0.1021	0.9648	-0.0806	0.0000	0.0000	0.0000	94.8999	-5.9381	-80.7495	31.5900	-4452	-5972	-94	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.53915	0.53778	-0.50327	-0.40833	0	0.00	0.00	0.00
COM0	 18:57:44.401	-0.0249	0.9849	-0.0063	0.0000	0.0000	0.0000	90.1318	-3.1696	178.6267	31.6500	-181	-6569	2964	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.01114	-0.02802	-0.70734	-0.70618	0	0.00	0.00	0.00
COM2	 18:57:44.401	0.3218	0.8818	0.3047	0.0000	0.0000	0.0000	70.7849	-19.6436	-102.6453	31.4900	-3235	-6140	-1933	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.57889	0.24774	-0.53259	-0.56546	0	0.00	0.00	0.00
COM3	 18:57:44.401	0.0205	0.9600	0.0742	0.0000	0.0000	0.0000	85.6000	-1.5820	168.9862	33.2000	457	-6613	2884	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.06100	0.07529	0.67526	0.73111	0	0.00	0.00	0.00
COM2	 18:57:44.401	0.3232	0.8823	0.3062	0.0000	0.0000	0.0000	70.7849	-19.6436	-102.6453	31.4300	-3235	-6140	-1933	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.57907	0.24805	-0.53241	-0.56531	0	0.00	0.00	0.00
COM0	 18:57:44.401	-0.0786	0.9785	-0.0068	0.0000	0.0000	0.0000	90.1538	-3.2080	178.8739	31.6500	-167	-6564	2975	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.01291	-0.02673	-0.70755	-0.70596	0	0.00	0.00	0.00
COM0	 18:57:44.401	-0.0786	0.9785	-0.0068	0.0000	0.0000	0.0000	90.1868	-3.2849	179.3353	31.6500	-167	-6564	2975	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.01291	-0.02673	-0.70755	-0.70596	0	0.00	0.00	0.00
COM5	 18:57:44.401	0.0986	0.9619	-0.0898	0.0000	0.0000	0.0000	94.8560	-5.9381	-80.7440	31.5900	-4444	-6088	-78	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.53931	0.53763	-0.50311	-0.40848	0	0.00	0.00	0.00
