StartTime: 2022-05-08 15:25:48.109
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM0	 16:06:17.488	0.1128	-0.5728	-0.8442	0.0000	0.0000	0.0000	-146.3544	-6.5808	142.6959	30.0600	469	5150	4747	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.14444	0.28986	0.91071	-0.25613	0	0.00	0.00	0.00
COM0	 16:06:17.488	0.1128	-0.5728	-0.8442	0.0000	0.0000	0.0000	-145.2283	-6.2457	143.5254	30.0600	469	5150	4747	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.14444	0.28986	0.91071	-0.25613	0	0.00	0.00	0.00
COM1	 16:06:17.488	-0.3750	0.8672	0.1606	0.0000	0.0000	0.0000	79.6344	24.2468	-88.2202	31.8700	332	-13551	-1376	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.44324	0.56058	-0.32321	-0.62024	0	0.00	0.00	0.00
COM5	 16:06:17.488	0.0132	0.9590	-0.1133	0.0000	0.0000	0.0000	96.8829	-1.3184	-105.9027	32.3100	-3977	-5975	1806	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.40649	0.44467	-0.60175	-0.52420	0	0.00	0.00	0.00
COM4	 16:06:17.488	0.0034	0.9253	-0.3037	0.0000	0.0000	0.0000	107.4188	-0.2637	103.2495	31.4900	2264	-6209	2560	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.36594	0.50143	0.63104	0.46512	0	0.00	0.00	0.00
COM2	 16:06:17.488	0.4692	0.9121	0.0977	0.0000	0.0000	0.0000	84.5398	-33.3160	11.1456	33.3900	-3454	-6339	-1446	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.68680	-0.66193	0.14853	-0.26074	0	0.00	0.00	0.00
COM2	 16:06:17.504	0.4692	0.9121	0.0977	0.0000	0.0000	0.0000	81.1395	-37.0129	12.2992	33.3900	-3454	-6339	-1446	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.68680	-0.66193	0.14853	-0.26074	0	0.00	0.00	0.00
COM5	 16:06:17.504	0.0186	0.9600	-0.1245	0.0000	0.0000	0.0000	96.9598	-1.3953	-105.6555	32.3100	-3949	-5811	1799	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.40649	0.44467	-0.60175	-0.52420	0	0.00	0.00	0.00
COM1	 16:06:17.504	-0.3901	0.8770	0.1563	0.0000	0.0000	0.0000	79.6344	24.1425	-88.1323	31.9400	343	-13554	-1337	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.44763	0.56149	-0.32016	-0.61783	0	0.00	0.00	0.00
COM1	 16:06:17.504	-0.3901	0.8770	0.1563	0.0000	0.0000	0.0000	79.6344	23.9117	-87.9346	31.9400	348	-13557	-1346	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.44763	0.56149	-0.32016	-0.61783	0	0.00	0.00	0.00
