StartTime: 2022-05-01 14:42:26.245
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM5	 17:30:47.366	-0.0532	0.9497	-0.2046	0.0000	0.0000	0.0000	101.9092	3.0652	-129.8639	35.0700	-2416	-5613	3574	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.24792	-0.34421	0.69608	0.57916	0	0.00	0.00	0.00
COM5	 17:30:47.366	-0.0532	0.9497	-0.2046	0.0000	0.0000	0.0000	101.9257	3.0707	-129.8474	35.0700	-2416	-5613	3574	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.24792	-0.34421	0.69608	0.57916	0	0.00	0.00	0.00
COM5	 17:30:47.367	-0.0532	0.9497	-0.2046	0.0000	0.0000	0.0000	101.9257	3.0707	-129.8474	35.0700	-2415	-5593	3550	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.24792	-0.34421	0.69608	0.57916	0	0.00	0.00	0.00
COM4	 17:30:47.373	-0.1084	0.9390	-0.2124	0.0000	0.0000	0.0000	102.2113	6.5698	109.5941	33.8100	3008	-5943	2124	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.39792	-0.41858	-0.65558	-0.48636	0	0.00	0.00	0.00
COM3	 17:30:47.375	0.0737	0.9609	-0.0073	0.0000	0.0000	0.0000	90.2472	-4.5813	166.6461	36.9800	266	-6292	3259	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.05377	-0.11032	-0.69998	-0.70346	0	0.00	0.00	0.00
COM3	 17:30:47.375	0.0742	0.9604	-0.0068	0.0000	0.0000	0.0000	90.2472	-4.5868	166.6571	37.0000	266	-6292	3259	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.05377	-0.11032	-0.69998	-0.70346	0	0.00	0.00	0.00
COM5	 17:30:47.375	-0.0508	0.9507	-0.2065	0.0000	0.0000	0.0000	101.9312	3.0707	-129.8419	35.0400	-2419	-5577	3556	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.24792	-0.34433	0.69611	0.57904	0	0.00	0.00	0.00
COM0	 17:30:47.391	0.1138	0.9458	0.2104	0.0000	0.0000	0.0000	77.0197	-6.5149	161.4496	36.7500	320	-7078	1321	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.09155	-0.14490	-0.60605	-0.77667	0	0.00	0.00	0.00
COM1	 17:30:47.391	-0.3164	0.8867	0.2310	0.0000	0.0000	0.0000	74.5917	19.0393	8.1573	35.2800	-238	-13789	-2149	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.78967	0.58667	0.17374	-0.04413	0	0.00	0.00	0.00
COM1	 17:30:47.391	-0.3164	0.8867	0.2310	0.0000	0.0000	0.0000	74.5972	19.0173	8.1519	35.2800	-238	-13789	-2149	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.78967	0.58667	0.17374	-0.04413	0	0.00	0.00	0.00
COM2	 17:30:47.391	0.1792	0.9360	0.2173	0.0000	0.0000	0.0000	76.7944	-10.8051	-1.2689	36.4800	-1396	-5845	-2312	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.78079	-0.61746	0.08063	-0.04980	0	0.00	0.00	0.00
COM2	 17:30:47.391	0.1860	0.9297	0.2144	0.0000	0.0000	0.0000	76.7944	-10.7996	-1.4117	36.4100	-1396	-5845	-2312	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.78079	-0.61746	0.08063	-0.04980	0	0.00	0.00	0.00
COM5	 17:30:47.391	-0.0518	0.9512	-0.2070	0.0000	0.0000	0.0000	101.9312	3.0652	-129.8309	35.0400	-2416	-5575	3544	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.24796	-0.34436	0.69611	0.57901	0	0.00	0.00	0.00
COM2	 17:30:47.406	0.1860	0.9297	0.2144	0.0000	0.0000	0.0000	76.7944	-10.7996	-1.4117	36.4100	-1424	-5792	-2309	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.78085	-0.61740	0.08136	-0.04880	0	0.00	0.00	0.00
COM4	 17:30:47.406	-0.1113	0.9404	-0.2114	0.0000	0.0000	0.0000	102.2168	6.5643	109.6106	33.8400	3007	-5936	2145	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.39767	-0.41846	-0.65573	-0.48648	0	0.00	0.00	0.00
COM2	 17:30:47.406	0.1807	0.9326	0.2134	0.0000	0.0000	0.0000	76.7944	-10.7941	-1.5271	36.4800	-1399	-5755	-2330	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.78085	-0.61740	0.08136	-0.04880	0	0.00	0.00	0.00
COM0	 17:30:47.406	0.1187	0.9443	0.2119	0.0000	0.0000	0.0000	76.9647	-6.5918	161.2628	36.7800	321	-7072	1352	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.09167	-0.14536	-0.60562	-0.77689	0	0.00	0.00	0.00
COM3	 17:30:47.422	0.0747	0.9600	-0.0063	0.0000	0.0000	0.0000	90.2417	-4.5923	166.6626	36.9700	278	-6298	3298	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.05365	-0.11029	-0.69992	-0.70352	0	0.00	0.00	0.00
COM0	 17:30:47.422	0.1187	0.9443	0.2119	0.0000	0.0000	0.0000	76.9647	-6.5918	161.2628	36.7800	318	-7067	1325	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.09183	-0.14554	-0.60562	-0.77686	0	0.00	0.00	0.00
