StartTime: 2022-04-25 16:24:36.191
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM7	 18:17:58.644	-0.3281	0.4771	0.7988	0.0000	0.0000	0.0000	31.6296	19.2535	-136.5216	28.7800	175	-12132	-8052	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.30899	-0.24893	0.18997	0.89798	0	0.00	0.00	0.00
COM6	 18:17:58.644	0.1177	0.8315	-0.5063	0.0000	0.0000	0.0000	121.2286	-7.0807	-113.7360	26.4100	-3256	-5386	4677	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31268	0.44992	-0.74484	-0.38068	0	0.00	0.00	0.00
COM8	 18:17:58.644	0.1475	0.2510	0.9712	0.0000	0.0000	0.0000	14.3262	-8.5474	-83.0017	29.9200	-5241	-1374	-7420	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.74753	0.04385	-0.13882	-0.64798	0	0.00	0.00	0.00
COM8	 18:17:58.644	0.1475	0.2510	0.9712	0.0000	0.0000	0.0000	14.4086	-8.7671	-82.9852	29.9200	-5241	-1374	-7420	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.74753	0.04385	-0.13882	-0.64798	0	0.00	0.00	0.00
COM11	 18:17:58.659	-0.0459	0.9702	-0.0693	0.0000	0.0000	0.0000	93.7079	2.4554	-52.5916	30.0400	-2155	-6335	-1429	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.60583	0.66025	-0.31027	-0.31729	0	0.00	0.00	0.00
COM10	 18:17:58.669	0.2378	0.9282	-0.2085	0.0000	0.0000	0.0000	102.4969	-13.9087	154.7205	29.2900	-429	-5661	3706	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04376	-0.24332	-0.73874	-0.62689	0	0.00	0.00	0.00
COM11	 18:17:58.671	-0.0518	0.9678	-0.0635	0.0000	0.0000	0.0000	93.7079	2.4554	-52.5916	30.0300	-2155	-6335	-1429	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.60596	0.66043	-0.31000	-0.31686	0	0.00	0.00	0.00
COM10	 18:17:58.673	0.2441	0.9214	-0.2080	0.0000	0.0000	0.0000	102.4915	-13.9087	154.7205	29.3000	-425	-5666	3721	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04376	-0.24332	-0.73874	-0.62689	0	0.00	0.00	0.00
COM9	 18:17:58.682	0.0854	0.8848	-0.3818	0.0000	0.0000	0.0000	113.2910	-4.9438	-124.9475	30.8900	-3095	-5238	4170	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.28577	0.36459	-0.75098	-0.47043	0	0.00	0.00	0.00
COM9	 18:17:58.682	0.0781	0.8784	-0.3838	0.0000	0.0000	0.0000	113.2855	-4.9548	-124.9200	30.8600	-3105	-5231	4192	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.28598	0.36472	-0.75089	-0.47037	0	0.00	0.00	0.00
COM9	 18:17:58.682	0.0781	0.8784	-0.3838	0.0000	0.0000	0.0000	113.2800	-4.9493	-124.9200	30.8600	-3108	-5227	4203	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.28598	0.36472	-0.75089	-0.47040	0	0.00	0.00	0.00
COM11	 18:17:58.682	-0.0601	0.9712	-0.0679	0.0000	0.0000	0.0000	93.7134	2.4664	-52.6025	30.0400	-2155	-6335	-1429	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.60596	0.66043	-0.30997	-0.31693	0	0.00	0.00	0.00
COM9	 18:17:58.682	0.0781	0.8784	-0.3838	0.0000	0.0000	0.0000	113.2690	-4.9438	-124.9200	30.8600	-3108	-5225	4204	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.28598	0.36472	-0.75089	-0.47040	0	0.00	0.00	0.00
COM6	 18:17:58.682	0.1299	0.8472	-0.5244	0.0000	0.0000	0.0000	121.1957	-7.0477	-113.9447	26.4100	-3283	-5363	4702	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31192	0.44861	-0.74548	-0.38159	0	0.00	0.00	0.00
COM6	 18:17:58.682	0.1260	0.8496	-0.5337	0.0000	0.0000	0.0000	121.1957	-7.0477	-113.9447	26.4000	-3283	-5363	4702	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31192	0.44861	-0.74548	-0.38159	0	0.00	0.00	0.00
COM10	 18:17:58.697	0.2417	0.9243	-0.2104	0.0000	0.0000	0.0000	102.4915	-13.9252	154.7095	29.3000	-431	-5661	3717	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04376	-0.24338	-0.73868	-0.62698	0	0.00	0.00	0.00
COM10	 18:17:58.697	0.2417	0.9243	-0.2104	0.0000	0.0000	0.0000	102.4915	-13.9252	154.7095	29.3000	-431	-5663	3720	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04376	-0.24338	-0.73868	-0.62698	0	0.00	0.00	0.00
COM7	 18:17:58.697	-0.3340	0.4980	0.7822	0.0000	0.0000	0.0000	31.6681	19.2316	-136.4172	29.1000	187	-12131	-8058	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.30975	-0.24911	0.19016	0.89761	0	0.00	0.00	0.00
COM8	 18:17:58.713	0.1494	0.2549	0.9585	0.0000	0.0000	0.0000	14.4086	-8.7671	-82.9852	29.7900	-5241	-1385	-7439	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.74725	0.04340	-0.13968	-0.64816	0	0.00	0.00	0.00
COM7	 18:17:58.713	-0.3193	0.4971	0.7861	0.0000	0.0000	0.0000	31.6956	19.2096	-136.3898	29.1000	191	-12132	-8053	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.30994	-0.24905	0.19037	0.89752	0	0.00	0.00	0.00
COM11	 18:17:58.713	-0.0596	0.9692	-0.0693	0.0000	0.0000	0.0000	93.7134	2.4664	-52.6025	30.0600	-2175	-6220	-1442	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.60587	0.66049	-0.31000	-0.31699	0	0.00	0.00	0.00
COM6	 18:17:58.713	0.1167	0.8403	-0.5376	0.0000	0.0000	0.0000	121.1792	-6.9928	-114.0271	26.4000	-3279	-5375	4679	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31171	0.44830	-0.74561	-0.38187	0	0.00	0.00	0.00
COM8	 18:17:58.713	0.1807	0.2319	0.9575	0.0000	0.0000	0.0000	14.4305	-8.8934	-83.0621	29.9800	-5229	-1386	-7460	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.74725	0.04340	-0.13968	-0.64816	0	0.00	0.00	0.00
COM11	 18:17:58.713	-0.0596	0.9692	-0.0693	0.0000	0.0000	0.0000	93.7244	2.4774	-52.6080	30.0600	-2175	-6244	-1437	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.60587	0.66049	-0.31000	-0.31699	0	0.00	0.00	0.00
COM7	 18:17:58.713	-0.3184	0.4814	0.7944	0.0000	0.0000	0.0000	31.7120	19.2096	-136.3348	29.1000	196	-12134	-8055	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.31015	-0.24908	0.19037	0.89746	0	0.00	0.00	0.00
COM10	 18:17:58.713	0.2417	0.9243	-0.2104	0.0000	0.0000	0.0000	102.4915	-13.9252	154.7095	29.3000	-431	-5663	3720	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04373	-0.24347	-0.73868	-0.62695	0	0.00	0.00	0.00
COM10	 18:17:58.713	0.2559	0.9155	-0.2100	0.0000	0.0000	0.0000	102.4969	-13.9307	154.7095	29.3000	-431	-5663	3720	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04373	-0.24347	-0.73868	-0.62695	0	0.00	0.00	0.00
COM11	 18:17:58.728	-0.0728	0.9614	-0.0791	0.0000	0.0000	0.0000	93.7463	2.5049	-52.5970	30.0100	-2183	-6155	-1422	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.60577	0.66055	-0.31000	-0.31708	0	0.00	0.00	0.00
COM10	 18:17:58.728	0.2559	0.9155	-0.2100	0.0000	0.0000	0.0000	102.4969	-13.9307	154.7095	29.3000	-429	-5665	3699	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04367	-0.24350	-0.73871	-0.62689	0	0.00	0.00	0.00
COM10	 18:17:58.744	0.2715	0.9248	-0.2070	0.0000	0.0000	0.0000	102.5079	-13.9471	154.7095	29.3000	-423	-5662	3686	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.04367	-0.24350	-0.73871	-0.62689	0	0.00	0.00	0.00
COM9	 18:17:58.744	0.0835	0.8823	-0.3813	0.0000	0.0000	0.0000	113.2471	-4.9329	-124.9255	30.9100	-3102	-5225	4196	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.28595	0.36465	-0.75073	-0.47067	0	0.00	0.00	0.00
COM9	 18:17:58.744	0.0835	0.8823	-0.3813	0.0000	0.0000	0.0000	113.2251	-4.9219	-124.9420	30.9100	-3104	-5232	4180	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.28595	0.36465	-0.75073	-0.47067	0	0.00	0.00	0.00
COM6	 18:17:58.755	0.1201	0.8345	-0.5425	0.0000	0.0000	0.0000	121.1572	-6.9379	-114.0381	26.3800	-3271	-5369	4676	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31110	0.44830	-0.74548	-0.38260	0	0.00	0.00	0.00
