StartTime: 2022-05-05 14:38:30.839
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM0	 17:29:54.940	0.0894	0.9624	0.1519	0.0000	0.0000	0.0000	80.7935	-5.4987	160.2246	30.4100	330	-6733	1579	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.10031	0.14822	0.63135	0.75452	0	0.00	0.00	0.00
COM4	 17:29:54.944	-0.0796	0.9277	-0.2676	0.0000	0.0000	0.0000	105.8752	5.2405	105.6500	31.1300	3162	-5916	2467	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.39276	0.45972	0.65182	0.45761	0	0.00	0.00	0.00
COM3	 17:29:54.945	0.0635	0.9585	0.1050	0.0000	0.0000	0.0000	83.7653	-3.8397	167.5360	32.9300	259	-6593	2556	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05887	0.09756	0.65967	0.74280	0	0.00	0.00	0.00
COM3	 17:29:54.947	0.0635	0.9585	0.1050	0.0000	0.0000	0.0000	83.7653	-3.8397	167.5360	32.9300	259	-6593	2556	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05887	0.09756	0.65967	0.74280	0	0.00	0.00	0.00
COM3	 17:29:54.947	0.0635	0.9585	0.1050	0.0000	0.0000	0.0000	83.7653	-3.8397	167.5360	32.9300	263	-6604	2548	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05887	0.09756	0.65967	0.74280	0	0.00	0.00	0.00
COM3	 17:29:54.949	0.0635	0.9585	0.1050	0.0000	0.0000	0.0000	83.7653	-3.8397	167.5360	32.9300	263	-6604	2548	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05829	0.09708	0.66092	0.74179	0	0.00	0.00	0.00
COM3	 17:29:54.949	0.0620	0.9546	0.1016	0.0000	0.0000	0.0000	83.8696	-3.8397	167.5854	32.9400	263	-6604	2548	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05829	0.09708	0.66092	0.74179	0	0.00	0.00	0.00
COM0	 17:29:54.949	0.0894	0.9624	0.1519	0.0000	0.0000	0.0000	80.7935	-5.4987	160.2246	30.4100	325	-6742	1617	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.09995	0.14713	0.63141	0.75470	0	0.00	0.00	0.00
COM3	 17:29:54.949	0.0620	0.9546	0.1016	0.0000	0.0000	0.0000	83.8696	-3.8397	167.5854	32.9400	259	-6611	2544	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05807	0.09698	0.66125	0.74152	0	0.00	0.00	0.00
COM3	 17:29:54.949	0.0620	0.9546	0.1016	0.0000	0.0000	0.0000	83.9136	-3.8397	167.6074	32.9400	257	-6613	2550	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.05807	0.09698	0.66125	0.74152	0	0.00	0.00	0.00
COM0	 17:29:54.965	0.0879	0.9609	0.1514	0.0000	0.0000	0.0000	80.7990	-5.4932	160.2466	30.4100	317	-6743	1634	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.09979	0.14697	0.63150	0.75467	0	0.00	0.00	0.00
COM0	 17:29:54.965	0.0879	0.9590	0.1514	0.0000	0.0000	0.0000	80.8209	-5.4932	160.2740	30.4700	317	-6743	1634	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.09979	0.14697	0.63150	0.75467	0	0.00	0.00	0.00
COM5	 17:29:54.980	0.0386	0.9443	-0.2280	0.0000	0.0000	0.0000	103.3319	-2.1039	-101.6071	31.4000	-4031	-5647	2172	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.40302	0.48676	-0.61499	-0.47147	0	0.00	0.00	0.00
COM5	 17:29:54.980	0.0352	0.9434	-0.2280	0.0000	0.0000	0.0000	103.3374	-2.0984	-101.5796	31.3700	-4031	-5647	2172	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.40302	0.48676	-0.61499	-0.47147	0	0.00	0.00	0.00
COM5	 17:29:54.980	0.0259	0.9419	-0.2275	0.0000	0.0000	0.0000	103.3484	-2.0874	-101.5631	31.3800	-4034	-5593	2172	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.40311	0.48697	-0.61487	-0.47134	0	0.00	0.00	0.00
COM4	 17:29:54.980	-0.0889	0.9268	-0.2695	0.0000	0.0000	0.0000	105.8203	5.1855	105.6995	31.1500	3020	-5931	2475	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.39255	0.45944	0.65161	0.45834	0	0.00	0.00	0.00
