StartTime: 2022-05-01 14:42:26.245
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM5	 16:23:53.918	0.1162	0.9233	-0.2744	0.0000	0.0000	0.0000	106.1884	-6.9379	-125.3485	33.5800	-3900	-5141	3676	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31812	0.33405	-0.72577	-0.51025	0	0.00	0.00	0.00
COM5	 16:23:53.918	0.1162	0.9233	-0.2744	0.0000	0.0000	0.0000	106.1993	-6.9598	-125.3650	33.5800	-3900	-5141	3676	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31812	0.33405	-0.72577	-0.51025	0	0.00	0.00	0.00
COM2	 16:23:53.918	0.2090	0.9351	0.2417	0.0000	0.0000	0.0000	75.7343	-13.3594	-15.2930	34.3300	-1580	-6125	-2035	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.78656	0.59198	-0.17215	-0.03357	0	0.00	0.00	0.00
COM4	 16:23:53.918	-0.0488	0.9302	-0.2749	0.0000	0.0000	0.0000	106.4630	2.8070	103.5516	33.0100	2879	-6293	2337	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.38562	0.48395	0.63818	0.45792	0	0.00	0.00	0.00
COM0	 16:23:53.918	0.0078	0.9434	0.2231	0.0000	0.0000	0.0000	76.3605	0.2032	169.8431	35.4200	569	-6701	1261	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07159	0.05261	0.61591	0.78271	0	0.00	0.00	0.00
COM2	 16:23:53.918	0.2017	0.9282	0.2529	0.0000	0.0000	0.0000	75.9100	-13.4143	-15.4523	34.5200	-1544	-6116	-2001	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.78656	0.59198	-0.17215	-0.03357	0	0.00	0.00	0.00
COM0	 16:23:53.947	0.0078	0.9434	0.2231	0.0000	0.0000	0.0000	76.3605	0.2032	169.8431	35.4200	501	-6696	1250	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07068	0.05325	0.61581	0.78284	0	0.00	0.00	0.00
COM3	 16:23:53.947	0.0938	0.9248	0.2656	0.0000	0.0000	0.0000	73.6414	-5.6085	165.5145	36.3700	287	-6824	1403	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07172	0.11383	0.58878	0.79697	0	0.00	0.00	0.00
COM1	 16:23:53.947	-0.1050	0.9551	0.0752	0.0000	0.0000	0.0000	84.3146	5.7623	-26.1475	32.6300	-2418	-13508	-1247	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.71350	-0.66135	0.11530	0.20035	0	0.00	0.00	0.00
COM3	 16:23:53.950	0.0938	0.9248	0.2656	0.0000	0.0000	0.0000	73.6469	-5.6085	165.4926	36.3700	287	-6824	1403	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07172	0.11383	0.58878	0.79697	0	0.00	0.00	0.00
COM3	 16:23:53.950	0.0938	0.9248	0.2656	0.0000	0.0000	0.0000	73.6469	-5.6085	165.4926	36.3700	282	-6832	1395	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07172	0.11383	0.58878	0.79697	0	0.00	0.00	0.00
COM1	 16:23:53.952	-0.1055	0.9492	0.0752	0.0000	0.0000	0.0000	84.1663	5.6799	-26.1639	32.6300	-2418	-13508	-1247	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.71350	-0.66135	0.11530	0.20035	0	0.00	0.00	0.00
COM5	 16:23:53.952	0.1152	0.9248	-0.2744	0.0000	0.0000	0.0000	106.1993	-6.9598	-125.3760	33.5600	-3978	-5147	3668	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.31808	0.33380	-0.72592	-0.51019	0	0.00	0.00	0.00
COM1	 16:23:53.952	-0.1016	0.9502	0.0732	0.0000	0.0000	0.0000	84.1827	5.6799	-26.1859	32.6900	-2465	-13738	-1232	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.71429	-0.66043	0.11581	0.20026	0	0.00	0.00	0.00
COM1	 16:23:53.952	-0.1016	0.9502	0.0732	0.0000	0.0000	0.0000	84.2157	5.6854	-26.2134	32.6900	-2465	-13738	-1232	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	-0.71429	-0.66043	0.11581	0.20026	0	0.00	0.00	0.00
COM0	 16:23:53.952	0.0044	0.9448	0.2261	0.0000	0.0000	0.0000	76.3550	0.2472	169.8651	35.4100	476	-6698	1281	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07071	0.05307	0.61584	0.78284	0	0.00	0.00	0.00
COM4	 16:23:53.968	-0.0488	0.9302	-0.2749	0.0000	0.0000	0.0000	106.4740	2.8235	103.5077	33.0100	2875	-6300	2314	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.38586	0.48416	0.63809	0.45761	0	0.00	0.00	0.00
COM0	 16:23:53.968	0.0059	0.9478	0.2256	0.0000	0.0000	0.0000	76.3550	0.2472	169.8651	35.4100	476	-6698	1281	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07074	0.05289	0.61584	0.78284	0	0.00	0.00	0.00
COM2	 16:23:53.983	0.2085	0.9380	0.2451	0.0000	0.0000	0.0000	75.8936	-13.3374	-15.6226	34.2700	-1554	-6108	-2016	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.78564	0.59262	-0.17374	-0.03568	0	0.00	0.00	0.00
COM4	 16:23:53.983	-0.0493	0.9312	-0.2754	0.0000	0.0000	0.0000	106.4795	2.8345	103.4857	33.0100	2878	-6302	2309	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.38596	0.48422	0.63806	0.45752	0	0.00	0.00	0.00
COM2	 16:23:53.983	0.2100	0.9355	0.2427	0.0000	0.0000	0.0000	75.8661	-13.2770	-15.7050	34.4600	-1569	-6116	-2059	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.78564	0.59262	-0.17374	-0.03568	0	0.00	0.00	0.00
COM3	 16:23:53.983	0.0938	0.9248	0.2656	0.0000	0.0000	0.0000	73.6523	-5.6085	165.4706	36.3700	282	-6832	1395	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07178	0.11444	0.58890	0.79678	0	0.00	0.00	0.00
COM3	 16:23:53.983	0.0908	0.9253	0.2666	0.0000	0.0000	0.0000	73.6633	-5.6085	165.4486	36.3700	269	-6833	1384	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07178	0.11444	0.58890	0.79678	0	0.00	0.00	0.00
COM0	 16:23:53.999	0.0059	0.9478	0.2256	0.0000	0.0000	0.0000	76.3550	0.2582	169.8651	35.4100	469	-6704	1261	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.07080	0.05280	0.61584	0.78284	0	0.00	0.00	0.00
