address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
4,-0.1592,0.9526,-0.1826,100.8765,5.6744,69.9609,2499,-6491,526,0.54306,0.61276,0.46725,0.3334
4,-0.1113,0.9502,-0.1621,100.9094,5.3778,70.1147,2567,-6505,534,0.54199,0.61301,0.46802,0.33365
4,-0.1826,0.9219,-0.1641,100.8984,4.6307,70.686,2549,-6477,529,0.53818,0.61368,0.46609,0.34119
4,-0.1211,0.9561,-0.1528,101.1676,4.4989,71.7352,2589,-6479,550,0.53186,0.61093,0.4725,0.34714
4,0.0073,0.9463,-0.1494,101.4642,4.1418,72.7954,2618,-6470,622,0.5257,0.60916,0.47751,0.35275
4,0.1665,0.9351,-0.2119,101.8433,2.005,73.8171,2413,-6419,723,0.51682,0.61163,0.47635,0.36301
4,0.3179,0.9072,-0.3447,103.1287,-0.3571,74.4653,2219,-6645,816,0.50482,0.61813,0.47336,0.37265
4,-0.3223,1.0591,0.0181,104.6118,-8.877,73.114,1210,-6995,1173,0.45313,0.66187,0.43188,0.41226
4,0.1973,0.9941,-0.374,105.8698,-2.4994,64.5392,1505,-6726,1014,0.50015,0.68152,0.41479,0.33643
4,-0.2017,1.0381,-0.2969,105.1556,0.8075,66.5771,1946,-6736,978,0.51077,0.66406,0.43491,0.32993
4,-0.1064,0.9131,-0.3335,105.26,2.027,65.0171,2003,-6765,950,0.51929,0.66428,0.4361,0.31427
4,0.0405,0.9653,-0.0767,102.2113,7.3279,63.2098,2775,-6519,556,0.55594,0.65045,0.43216,0.28455
4,-0.1904,0.9429,-0.1089,101.1401,6.6357,63.1659,2846,-6495,429,0.56354,0.6376,0.43518,0.29395
4,-0.1226,0.9365,-0.1157,100.5194,6.0205,66.709,2866,-6479,404,0.55759,0.62488,0.44742,0.31354
4,-0.1011,0.9546,-0.1895,101.5192,5.8173,70.2191,2842,-6529,611,0.54095,0.61411,0.46973,0.3309
4,-0.1147,0.9307,-0.2476,102.6233,5.2405,69.6698,2869,-6505,666,0.53287,0.62366,0.46887,0.32736
4,-0.1216,0.9385,-0.2358,102.9364,4.7076,69.4501,2561,-6469,783,0.52985,0.62775,0.46628,0.32809
4,-0.1147,0.9424,-0.231,103.4528,4.5703,69.873,2540,-6455,832,0.52554,0.62851,0.4693,0.32928
4,-0.0581,0.938,-0.2354,103.8647,4.5978,69.8181,2562,-6458,860,0.52325,0.63092,0.47046,0.32663
4,-0.0649,0.9468,-0.252,103.9417,4.5703,69.8016,2544,-6454,855,0.5228,0.63141,0.47049,0.32642
4,-0.0679,0.9316,-0.2515,104.2822,4.4714,69.7192,2554,-6453,926,0.52078,0.63348,0.47061,0.32541
4,-0.0776,0.9395,-0.2529,104.3207,4.4989,69.6753,2568,-6441,937,0.52078,0.63388,0.47055,0.32468
4,-0.0713,0.9385,-0.2339,104.3427,4.4769,70.6696,2565,-6470,944,0.51773,0.62997,0.47601,0.32922
4,-0.0693,0.9346,-0.2524,104.3646,4.4659,73.0206,2512,-6467,1030,0.51019,0.62024,0.48871,0.34067
4,-0.0928,0.9346,-0.249,104.4196,4.8889,72.4933,2497,-6484,1047,0.51361,0.62125,0.48788,0.33475
4,-0.0708,0.9316,-0.2427,104.3976,5.0427,72.6031,2485,-6511,1009,0.51404,0.62015,0.48907,0.33444
