address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
0,0.0645,0.9199,-0.189,106.1554,-4.422,160.4388,237,-5753,4198,-0.0715,-0.15854,-0.78326,-0.59677
0,0.1733,0.8599,-0.4697,113.0548,-3.23,163.3228,254,-5329,4679,-0.05811,-0.13696,-0.81699,-0.55704
0,0.1152,0.832,-0.4834,116.7737,-3.7848,162.1527,227,-4745,5196,-0.05289,-0.14679,-0.8374,-0.52374
0,0.0869,0.856,-0.4136,116.911,-4.3781,159.9994,486,-4632,5252,-0.05865,-0.16754,-0.83517,-0.52048
0,0.0273,0.853,-0.4106,116.3617,-4.3561,159.4336,586,-4625,5255,-0.06158,-0.17157,-0.83145,-0.52475
0,-0.0044,0.9019,-0.5068,116.9989,-4.0649,159.3842,563,-4633,5223,-0.06351,-0.17059,-0.83395,-0.52081
0,-0.0034,0.8359,-0.4727,117.6801,-4.0814,159.2468,594,-4652,5317,-0.06345,-0.17163,-0.83777,-0.51437
0,-0.0313,0.873,-0.5088,117.8339,-4.0594,159.8456,480,-4691,5309,-0.06036,-0.16772,-0.83948,-0.51324
0,-0.0635,0.8413,-0.5103,118.1799,-2.7136,162.9218,598,-4770,5328,-0.05612,-0.13937,-0.84637,-0.51083
0,0.019,0.8066,-0.4702,116.8011,-2.2797,164.9927,598,-4713,5324,-0.05157,-0.12149,-0.8429,-0.52155
0,0.0464,0.8521,-0.4199,113.3459,-2.0984,165.4321,472,-4913,5047,-0.05444,-0.11588,-0.82736,-0.54678
0,0.0249,0.9229,-0.2988,107.9681,-1.4063,163.0975,519,-5394,4516,-0.07446,-0.12457,-0.80225,-0.57898
0,0.0283,0.9614,-0.2368,106.3861,-1.582,162.5537,507,-5452,4319,-0.07925,-0.12851,-0.79276,-0.59045
0,0.0737,0.9399,-0.2188,104.3646,-3.1805,162.6416,540,-5669,4091,-0.07074,-0.13599,-0.77805,-0.60913
0,0.0737,0.9399,-0.2188,104.0405,-3.7903,162.8778,312,-5638,4054,-0.06573,-0.13736,-0.77597,-0.61203
0,0.106,0.9287,-0.2349,103.4418,-5.4437,163.4436,56,-5690,4019,-0.05215,-0.142,-0.7717,-0.61768
0,0.1328,0.938,-0.1943,102.2058,-5.8832,163.4052,-35,-5976,3918,-0.05093,-0.14404,-0.76443,-0.62625
0,0.0688,0.9819,-0.1426,99.668,-4.4604,161.8011,272,-5928,3610,-0.06915,-0.14603,-0.75122,-0.63986
0,0.0234,0.958,-0.1118,98.822,-3.0597,161.076,528,-5929,3474,-0.08685,-0.14191,-0.74591,-0.64484
0,0.0337,0.979,-0.1235,97.5806,-2.1643,161.922,516,-6139,3364,-0.08939,-0.13046,-0.74084,-0.65271
0,0.0513,0.9531,-0.1055,96.806,-2.5543,163.504,571,-6261,3320,-0.07867,-0.12189,-0.73776,-0.65918
0,0.0522,0.9746,-0.0894,95.224,-3.219,165.4651,276,-6202,3200,-0.06671,-0.11411,-0.73093,-0.66943
0,0.064,0.9917,-0.0659,94.3231,-3.4387,166.9043,295,-6171,3128,-0.0556,-0.10382,-0.7258,-0.67764
0,0.0513,0.9648,-0.062,94.0265,-3.9276,168.3105,183,-6130,3110,-0.04587,-0.09818,-0.72491,-0.68018
0,0.0654,0.96,-0.0596,93.7408,-4.8505,169.7058,41,-6146,3106,-0.0325,-0.09454,-0.724,-0.68243
0,0.082,0.9717,-0.0635,93.4167,-5.4987,170.4364,-6,-6137,3095,-0.02631,-0.0939,-0.7226,-0.6843
0,0.1182,0.9609,-0.0386,93.197,-5.9106,171.0571,-260,-6186,3063,-0.01608,-0.09186,-0.72061,-0.68698
0,0.1152,0.9795,-0.0278,92.8345,-6.2787,170.4639,-252,-6377,3036,-0.01764,-0.09775,-0.71762,-0.68924
