address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
3,-0.002,0.9858,0.1221,80.5627,-1.7798,165.4047,516,-6781,2169,0.08688,0.09387,0.63971,0.75784
3,0.0552,0.9336,0.0557,82.9303,-1.4337,166.4099,562,-6549,2315,0.08368,0.08969,0.65305,0.74725
3,0.0552,0.9336,0.0557,82.9303,-1.4337,166.4099,562,-6549,2315,0.08368,0.08969,0.65305,0.74725
3,0.0625,0.9395,0.1021,81.4581,-1.8567,163.2019,749,-6531,2267,0.10019,0.10742,0.64359,0.75107
3,-0.0493,0.9043,0.1533,82.8644,-2.6147,162.3175,808,-6527,2413,0.09955,0.11612,0.65048,0.7439
3,-0.0542,1.0151,0.0938,83.1555,-2.6917,161.6968,813,-6541,2482,0.10352,0.12286,0.65222,0.74075
3,-0.0664,0.9307,0.1118,83.7488,-2.2302,162.0978,810,-6550,2539,0.10294,0.11813,0.65698,0.73737
3,-0.0449,0.9941,0.1108,83.6005,-1.9281,164.5422,842,-6559,2546,0.0929,0.10632,0.65768,0.73987
3,0.0156,0.9775,0.1235,83.7323,-1.7413,166.6296,605,-6568,2635,0.07657,0.0889,0.66144,0.74069
3,0.0586,0.9639,0.082,83.9081,-1.225,167.6514,503,-6575,2648,0.07281,0.0798,0.66376,0.74005
3,0.0332,0.96,0.0898,83.7872,-0.9448,165.6299,853,-6588,2634,0.08557,0.08783,0.66208,0.73926
3,0.0415,0.9619,0.0791,83.8971,-0.9778,165.0916,840,-6592,2606,0.09103,0.09354,0.66211,0.73788
3,0.0522,0.9561,0.0854,84.1498,-1.17,165.0751,846,-6605,2652,0.08954,0.09451,0.66342,0.73676
3,0.0361,0.9531,0.0879,84.3256,-1.2195,164.3555,845,-6612,2642,0.09375,0.09915,0.66385,0.73523
3,0.0322,0.9585,0.1074,84.1388,-1.1646,163.7183,803,-6607,2677,0.09833,0.10233,0.66217,0.73572
3,0.0239,0.9473,0.1074,83.7378,-1.17,163.3942,768,-6598,2604,0.10034,0.1037,0.66016,0.73706
3,0.0098,0.957,0.1245,82.771,-1.2579,163.7457,759,-6569,2536,0.09882,0.10159,0.65326,0.74368
3,0.0337,0.9648,0.1479,82.0624,-1.5765,164.9817,838,-6539,2383,0.09088,0.09665,0.64938,0.74872
