address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
0,0.1602,-0.1987,-0.9897,-169.0631,-6.6742,172.0844,-475,3560,6102,-0.0629,0.06454,0.99161,-0.09222
0,0.165,-0.1724,-0.9927,-169.8816,-7.7124,172.4579,-623,3507,6189,-0.07153,0.05975,0.992,-0.08453
0,0.1592,-0.1699,-0.9785,-170.1233,-8.1134,172.4963,-727,3520,6196,-0.07596,0.05893,0.992,-0.08102
0,0.1987,-0.1836,-0.9795,-170.2222,-8.6517,171.535,-784,3553,6223,-0.08124,0.06689,0.99124,-0.07916
0,0.1235,-0.186,-0.9902,-170.0793,-9.0637,167.6788,-610,3575,6257,-0.08752,0.09973,0.9881,-0.07721
0,0.1641,-0.1685,-0.9756,-170.1398,-9.5581,164.2291,-434,3237,6299,-0.09247,0.12433,0.98508,-0.07437
0,0.1499,-0.1685,-0.9829,-170.354,-9.646,161.6913,-487,3257,6339,-0.09604,0.15094,0.98135,-0.06937
0,0.1626,-0.1641,-0.9854,-170.5792,-9.1132,160.1917,-514,3296,6373,-0.09253,0.16223,0.98004,-0.06717
0,0.1553,-0.1563,-0.9883,-170.5023,-8.9099,158.0164,-205,3353,6372,-0.09174,0.18311,0.9765,-0.06622
0,0.1357,-0.1733,-0.9888,-170.3046,-8.8715,155.2643,-259,3067,6387,-0.09332,0.20633,0.97174,-0.06577
0,0.1055,-0.1606,-0.981,-170.1782,-8.2452,151.7981,-46,2994,6384,-0.09024,0.23608,0.96527,-0.06534
0,0.123,-0.165,-0.9888,-170.1892,-8.1903,150.1556,-42,3035,6419,-0.09155,0.25275,0.96103,-0.06387
0,0.1509,-0.1924,-0.9834,-169.3488,-8.4485,149.4855,-16,3027,6411,-0.09534,0.25589,0.9595,-0.06839
0,0.1558,-0.2012,-0.9741,-168.8544,-8.0695,150.7874,-40,2911,6380,-0.09283,0.24548,0.96191,-0.07571
0,0.1558,-0.2041,-0.979,-168.8324,-7.8333,151.4026,-35,3141,6382,-0.09061,0.24036,0.96335,-0.07678
0,0.1367,-0.1982,-0.9829,-168.6401,-7.3773,152.3364,-19,3323,6342,-0.08575,0.2312,0.96573,-0.08057
0,0.1401,-0.1899,-0.9839,-168.5522,-7.2675,152.298,283,3339,6301,-0.08508,0.23157,0.96561,-0.08151
0,0.1221,-0.1943,-0.9819,-168.5413,-7.1906,150.6665,339,3337,6335,-0.08569,0.24271,0.96289,-0.08069
0,0.1255,-0.1987,-0.9839,-168.5138,-7.1851,149.7656,340,3181,6346,-0.08597,0.25171,0.96057,-0.08017
0,0.1304,-0.2002,-0.9829,-168.5632,-7.2345,149.1394,329,3021,6335,-0.08694,0.25812,0.95886,-0.0791
0,0.1323,-0.1963,-0.9771,-168.5577,-7.1576,148.1616,316,2927,6350,-0.08701,0.26639,0.95667,-0.07861
0,0.1284,-0.2007,-0.978,-168.5028,-7.1796,147.0245,247,2924,6346,-0.08807,0.27576,0.95395,-0.07813
0,0.1245,-0.1997,-0.9829,-168.5907,-7.1301,146.5741,280,2936,6367,-0.0878,0.27966,0.95291,-0.07721
0,0.1304,-0.2017,-0.9824,-168.8104,-7.1136,146.4478,250,2956,6373,-0.08734,0.28073,0.95276,-0.07568
0,0.127,-0.1904,-0.9741,-169.0686,-7.0587,146.2775,256,2995,6374,-0.08624,0.28214,0.95261,-0.07346
0,0.1523,-0.1846,-0.9819,-169.4806,-6.9708,145.9204,236,3054,6372,-0.08588,0.28375,0.95227,-0.07205
0,0.1123,-0.1719,-0.9912,-170.5518,-6.1908,144.1241,486,2739,6453,-0.07654,0.30222,0.94809,-0.06165
