address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
3,0.106,0.9551,0.1748,79.6399,-3.7628,140.8392,4974,-8408,4768,0.2374,0.23825,0.59457,0.73026
3,0.1001,0.9541,0.1709,79.4586,-4.3616,141.4929,4660,-8416,4713,0.23041,0.23822,0.59329,0.73352
3,0.0928,0.9468,0.1655,79.519,-5.0427,141.7841,4629,-8421,4720,0.22546,0.24075,0.59283,0.73459
3,0.0918,0.9448,0.1704,79.4092,-5.4437,141.795,4714,-8409,4704,0.22275,0.24332,0.591,0.73605
3,0.0815,0.9434,0.1855,79.6124,-5.5316,141.2018,4730,-8391,4720,0.22565,0.24734,0.59082,0.73398
3,0.084,0.9561,0.1572,80.1068,-5.4602,140.5426,4690,-8396,4742,0.22836,0.2504,0.59225,0.73096
3,0.0811,0.9521,0.1284,81.189,-5.3998,139.3835,4653,-8421,4826,0.23392,0.25797,0.59641,0.72311
3,0.0918,0.957,0.1216,81.8152,-5.4602,138.8287,4623,-8445,4920,0.23618,0.2637,0.59967,0.71762
3,0.103,0.957,0.1143,82.6392,-5.636,137.8949,4611,-8455,4990,0.23868,0.27029,0.60196,0.7124
3,0.0898,0.9561,0.1182,83.1445,-5.7404,137.2467,4597,-8461,5050,0.241,0.27557,0.6033,0.70844
3,0.0962,0.958,0.1006,83.5291,-5.8008,136.8127,4593,-8474,5077,0.24274,0.27991,0.60461,0.70502
3,0.0947,0.9531,0.1104,83.7488,-5.8612,136.6315,4595,-8452,5137,0.24298,0.28168,0.60538,0.70358
3,0.1001,0.9546,0.1089,83.7268,-5.8942,136.5271,4590,-8448,5143,0.24344,0.2825,0.60519,0.70325
3,0.0996,0.9526,0.1133,83.4521,-5.8832,136.6864,4586,-8440,5121,0.24332,0.28119,0.60385,0.70496
3,0.0986,0.9521,0.1128,83.2434,-5.8447,136.9006,4581,-8480,5039,0.24268,0.27911,0.60297,0.70679
3,0.0962,0.9536,0.1099,82.9083,-5.7788,137.2247,4571,-8478,5008,0.24182,0.27628,0.60187,0.70911
3,0.0957,0.9507,0.1177,82.5897,-5.7129,137.5049,4571,-8472,5009,0.24124,0.27374,0.60071,0.71127
3,0.0986,0.9551,0.1191,82.37,-5.6415,137.8455,4585,-8463,4975,0.24002,0.27109,0.60037,0.71298
3,0.0957,0.9521,0.127,82.4304,-5.5865,138.1091,4572,-8450,4960,0.23874,0.26959,0.60129,0.7132
3,0.0952,0.9546,0.126,82.5458,-5.5646,138.175,4574,-8436,5000,0.23801,0.26926,0.60242,0.71265
3,0.0957,0.9531,0.1245,82.7106,-5.5371,138.241,4581,-8454,5064,0.2374,0.2691,0.60352,0.71198
3,0.0947,0.9561,0.1235,82.8259,-5.5206,138.23,4569,-8467,5070,0.23721,0.26929,0.6044,0.71118
3,0.0903,0.9546,0.1187,82.9742,-5.5865,138.175,4558,-8457,5026,0.23703,0.27017,0.60495,0.71045
