address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
4,-0.1006,0.9585,-0.1045,95.0537,4.5978,52.3553,2194,-6583,-689,0.6185,0.64941,0.34946,0.27106
4,-0.1035,0.9551,-0.0908,95.1746,4.8999,52.7618,2382,-6436,-656,0.61765,0.64795,0.35361,0.27112
4,-0.1016,0.96,-0.0898,95.0317,5.1416,52.7014,2370,-6416,-653,0.6189,0.64688,0.35428,0.26996
4,-0.0908,0.9639,-0.0732,94.6912,5.2405,52.4652,2381,-6408,-721,0.62155,0.64548,0.35284,0.26913
4,-0.0952,0.9575,-0.0591,94.3561,5.2405,52.4377,2399,-6395,-783,0.62366,0.6438,0.35172,0.26968
4,-0.0957,0.9595,-0.0625,94.2078,5.2185,52.4762,2402,-6393,-815,0.62451,0.64288,0.35132,0.27045
4,-0.0874,0.9614,-0.0605,94.1089,5.1251,52.5751,2374,-6409,-841,0.62448,0.64209,0.35162,0.27203
4,-0.0786,0.96,-0.0615,94.0979,5.0427,52.3608,2208,-6407,-830,0.62509,0.6427,0.34982,0.27142
4,-0.0908,0.9668,-0.0635,94.2078,4.7131,52.1411,1992,-6446,-809,0.62411,0.64478,0.34732,0.272
4,-0.0938,0.9629,-0.0659,94.2297,4.6307,51.828,1984,-6429,-833,0.62433,0.64618,0.34521,0.27094
4,-0.0742,0.9653,-0.0684,94.2188,4.6033,51.4819,1994,-6480,-833,0.62527,0.64752,0.34256,0.26883
4,-0.0713,0.9648,-0.0679,94.2023,4.5648,51.1908,1995,-6498,-816,0.62582,0.64819,0.34109,0.26779
4,-0.0767,0.9639,-0.0679,94.2352,4.4769,50.9271,1997,-6706,-781,0.62616,0.6496,0.33881,0.26651
4,-0.0786,0.9639,-0.0684,94.2242,4.4879,50.7623,2015,-6687,-812,0.62665,0.65002,0.33789,0.26553
4,-0.0737,0.9648,-0.0669,94.1858,4.5099,50.6799,2020,-6748,-803,0.62711,0.64999,0.33746,0.26508
4,-0.0737,0.9629,-0.0684,94.1638,4.5648,50.647,2027,-6613,-790,0.62747,0.64978,0.33752,0.26462
4,-0.0801,0.9614,-0.0659,94.2023,4.5868,50.5701,1998,-6620,-811,0.6275,0.65009,0.33731,0.26401
4,-0.0776,0.9614,-0.0693,94.2847,4.5044,50.636,2001,-6699,-780,0.62683,0.65054,0.3374,0.26437
