address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
3,0.0308,0.9634,-0.0005,90.1208,-2.1973,138.8342,4601,-7933,5458,0.2356,0.26151,0.6575,0.66611
3,0.0327,0.9644,-0.0039,90.3186,-2.1094,138.8177,4702,-7924,5499,0.23569,0.26147,0.65909,0.66452
3,0.0317,0.959,-0.0039,90.4889,-2.0929,138.8232,4660,-7945,5501,0.23535,0.26172,0.6601,0.66354
3,0.0229,0.9619,-0.0054,90.5383,-2.0819,138.7738,4747,-7952,5495,0.23557,0.26202,0.66031,0.66312
3,0.0356,0.9604,-0.0122,90.5768,-2.0984,138.6969,4628,-7959,5500,0.23584,0.2626,0.66031,0.66278
3,0.0293,0.9688,-0.0093,90.6262,-2.0654,138.631,4729,-7969,5503,0.23627,0.26297,0.66061,0.6622
3,0.0249,0.9561,-0.0127,90.6152,-2.027,138.642,4715,-7960,5514,0.23639,0.26257,0.66055,0.66235
3,0.0298,0.959,-0.0093,90.5438,-2.0105,138.631,4637,-7953,5512,0.23682,0.26242,0.66019,0.66266
3,0.0239,0.9565,-0.0122,90.4669,-1.983,138.609,4701,-7949,5485,0.2373,0.26227,0.65973,0.66299
3,0.0293,0.9648,-0.001,90.3571,-1.9666,138.6365,4622,-7957,5504,0.23749,0.26178,0.65921,0.66364
3,0.0259,0.9609,-0.0059,90.3406,-1.9611,138.6475,4671,-7959,5475,0.23746,0.26163,0.65915,0.66376
3,0.0249,0.9604,-0.0073,90.3625,-1.972,138.6475,4718,-7947,5467,0.2374,0.26175,0.65924,0.66364
3,0.0259,0.9702,-0.002,90.379,-1.9611,138.6804,4537,-7951,5485,0.23718,0.26151,0.65948,0.66357
3,0.0215,0.9604,-0.0122,90.4669,-1.9446,138.8013,4539,-7968,5518,0.23654,0.2612,0.66019,0.66321
3,0.0264,0.958,-0.0107,90.4285,-1.9611,138.8287,4522,-7950,5488,0.23621,0.26077,0.6601,0.6636
3,0.0293,0.9678,-0.001,90.412,-1.9501,138.8617,4562,-7962,5508,0.23615,0.26047,0.66006,0.66376
3,0.0283,0.959,-0.0112,90.5054,-1.9556,138.8232,4688,-7951,5515,0.23611,0.26077,0.66034,0.66336
3,0.0273,0.9624,-0.0122,90.5493,-1.9501,138.8342,4552,-7950,5517,0.23596,0.26093,0.66083,0.6629
3,0.0298,0.9629,-0.0127,90.5823,-1.9666,138.8727,4399,-7970,5530,0.23563,0.26086,0.66104,0.66281
3,0.0269,0.9565,-0.0181,90.5438,-1.9666,138.8617,4462,-7961,5518,0.23575,0.26083,0.6608,0.66302
3,0.0298,0.96,-0.0127,90.6647,-1.9666,138.8342,4666,-7957,5543,0.2356,0.26126,0.66144,0.66226
3,0.0293,0.9575,-0.0205,90.791,-1.9775,138.8892,4485,-7970,5520,0.23495,0.26126,0.66229,0.66165
3,0.0273,0.9619,-0.0171,90.9009,-1.9666,138.8837,4636,-7931,5570,0.2348,0.26135,0.66281,0.66113
3,0.0259,0.96,-0.0186,90.9833,-1.9501,138.9221,4366,-7970,5533,0.2345,0.26132,0.66351,0.66058
3,0.0298,0.9639,-0.0181,91.0931,-1.9446,138.9111,4643,-7963,5606,0.23434,0.2616,0.66412,0.65988
3,0.0303,0.9712,-0.0146,91.1481,-1.9391,138.8947,4593,-7957,5591,0.23434,0.26178,0.66443,0.65955
3,0.0259,0.9644,-0.0264,91.203,-1.9171,138.9056,4492,-7849,5586,0.23428,0.26166,0.66483,0.65918
3,0.0269,0.9595,-0.0229,91.2415,-1.8896,138.8013,4717,-7904,5590,0.23495,0.26218,0.66489,0.65869
3,0.0269,0.9619,-0.0215,91.2195,-1.8787,138.7134,4687,-7931,5584,0.23557,0.2626,0.66455,0.65866
3,0.0259,0.9644,-0.0205,91.1371,-1.8842,138.7354,4662,-7925,5592,0.2356,0.26233,0.66412,0.65918
3,0.0293,0.9644,-0.0215,91.1151,-1.8732,138.7408,4605,-7935,5597,0.23569,0.26221,0.66403,0.65927
3,0.0244,0.9639,-0.0181,91.0931,-1.8622,138.6584,4699,-7894,5602,0.23608,0.26236,0.66382,0.6593
3,0.0244,0.96,-0.0259,91.1206,-1.8457,138.653,4638,-7805,5596,0.23633,0.26257,0.66394,0.659
3,0.0259,0.9624,-0.022,91.1261,-1.8292,138.6255,4701,-7905,5610,0.23654,0.26257,0.66391,0.65897
3,0.0283,0.9565,-0.0229,91.1591,-1.8292,138.5376,4743,-7975,5583,0.23694,0.26306,0.66397,0.65854
3,0.02,0.96,-0.0249,91.1646,-1.8182,138.5046,4754,-7962,5574,0.23718,0.26334,0.66385,0.65845
3,0.0195,0.9639,-0.0156,91.1591,-1.8018,138.5541,4721,-7977,5575,0.23706,0.263,0.664,0.65848
3,0.0176,0.9663,-0.0205,91.1975,-1.8127,138.6035,4502,-7866,5610,0.23663,0.26282,0.66434,0.65839
3,0.0298,0.9658,-0.0181,91.225,-1.8457,138.7573,4583,-7955,5594,0.2355,0.26218,0.66476,0.65863
3,0.0132,0.9731,-0.0288,91.5546,-1.8073,139.1968,4553,-7680,5587,0.23245,0.26007,0.66776,0.6575
3,0.0132,0.9512,-0.0269,91.593,-1.8073,139.2902,4460,-7620,5608,0.23178,0.25961,0.66818,0.65747
3,0.022,0.9658,-0.019,91.6699,-1.8951,139.3506,4502,-7785,5659,0.23074,0.25937,0.66858,0.65753
3,0.0171,0.9565,-0.0537,92.0984,-1.8677,139.6198,4385,-7585,5686,0.22845,0.25906,0.67166,0.65533
3,0.043,0.9712,-0.0352,92.4005,-1.994,139.5703,4315,-7540,5745,0.22729,0.26062,0.673,0.65372
3,0.0127,0.9614,-0.064,92.9663,-1.9556,139.4385,4454,-7560,5779,0.22699,0.26154,0.67532,0.65109
3,0.0278,0.9609,-0.0586,93.1256,-1.8951,139.9109,4332,-7577,5850,0.22516,0.26019,0.67755,0.64993
3,0.0361,0.9561,-0.0645,93.2684,-1.8732,140.5975,4321,-7587,5842,0.22052,0.25601,0.68024,0.65036
3,0.0288,0.9614,-0.0547,93.2465,-1.8677,140.5481,4337,-7591,5842,0.22058,0.2558,0.68033,0.65036
3,0.0273,0.9512,-0.0679,93.3838,-1.9006,140.3394,4340,-7600,5870,0.22125,0.25748,0.68054,0.64923
3,0.0156,0.9609,-0.0679,93.3838,-1.8896,140.5701,4350,-7592,5843,0.22031,0.25635,0.68085,0.64969
3,0.0088,0.959,-0.063,93.4882,-1.8842,141.004,4347,-7593,5893,0.21805,0.25421,0.6821,0.64996
3,0.0435,0.9556,-0.0591,93.7518,-1.8951,141.6412,4391,-7622,5934,0.2131,0.2504,0.68552,0.64948
3,0.0552,0.9668,-0.0513,93.7189,-1.8622,141.6357,4387,-7619,5950,0.21338,0.25021,0.68539,0.6496
3,0.043,0.9561,-0.0762,93.7079,-1.8292,141.1523,4377,-7621,5938,0.21576,0.25247,0.6846,0.64877
3,0.0303,0.9629,-0.0742,93.6035,-1.7578,141.1853,4351,-7607,5936,0.21707,0.2525,0.68381,0.64917
3,0.0249,0.9624,-0.0571,93.6804,-1.6644,141.7346,4380,-7627,5931,0.21408,0.24844,0.68579,0.64963
3,0.0088,0.9546,-0.0645,93.7793,-1.4117,142.0148,4356,-7623,5941,0.21384,0.24554,0.68747,0.64905
3,0.0049,0.9541,-0.0659,93.9111,-1.1261,142.0203,4331,-7639,5954,0.21524,0.24411,0.68881,0.64771
3,-0.0005,0.9668,-0.0654,93.9551,-1.0217,142.2015,4329,-7656,5979,0.21475,0.24255,0.68964,0.64755
3,0,0.9517,-0.0806,94.0045,-0.9998,142.6849,4333,-7636,5998,0.21265,0.2399,0.6908,0.64801
3,-0.0024,0.9487,-0.0811,94.1144,-1.0107,142.8278,4374,-7653,5994,0.21112,0.23965,0.69131,0.64804
3,0.0171,0.9463,-0.0688,93.8013,-1.3843,142.4542,4390,-7633,5965,0.21149,0.24274,0.6886,0.64966
3,0.021,0.9551,-0.064,93.5815,-1.7139,142.3663,4442,-7626,5933,0.21042,0.24475,0.68652,0.65146
3,0.0288,0.957,-0.0527,93.2629,-1.9061,142.9102,4277,-7610,5878,0.20685,0.242,0.68546,0.65472
3,0.0527,0.9648,-0.0508,93.1311,-2.1368,143.1409,4129,-7583,5878,0.20453,0.24176,0.68475,0.65631
3,0.043,0.9531,-0.0513,93.1091,-2.2083,143.0695,4066,-7580,5884,0.20444,0.24246,0.6843,0.65652
3,0.0483,0.96,-0.0479,93.0597,-2.3401,142.5861,4056,-7582,5866,0.20654,0.246,0.68274,0.65619
3,0.041,0.9634,-0.0498,93.0432,-2.4005,142.1466,4105,-7577,5872,0.20837,0.24869,0.6817,0.65567
3,0.0381,0.9609,-0.0542,93.1915,-2.3401,142.652,4049,-7582,5890,0.20584,0.24588,0.68362,0.65552
3,0.0542,0.9546,-0.0522,93.1915,-2.428,142.4487,4069,-7594,5873,0.2059,0.24686,0.6835,0.65527
3,0.0562,0.9595,-0.0405,93.0432,-2.5708,141.5863,4134,-7586,5856,0.20972,0.25183,0.68063,0.65515
3,0.0166,0.9546,-0.0601,93.1696,-2.6257,140.4712,4310,-7573,5890,0.21658,0.26038,0.6781,0.65219
3,0.0278,0.9463,-0.0571,92.9498,-2.384,140.0647,4468,-7575,5863,0.22031,0.26086,0.6767,0.65219
3,0.0381,0.9614,-0.0459,92.6367,-2.3291,139.6692,4462,-7553,5809,0.22418,0.26245,0.67386,0.6532
3,0.0337,0.9561,-0.0405,92.5543,-2.3456,139.389,4437,-7544,5789,0.22562,0.26376,0.67264,0.65344
3,0.0405,0.9546,-0.0469,92.8619,-2.3346,139.3341,4424,-7546,5777,0.22556,0.26486,0.67435,0.65125
3,0.0435,0.9585,-0.0474,93.0487,-2.3401,139.1089,4424,-7564,5785,0.22656,0.26727,0.67514,0.64908
3,0.0547,0.9546,-0.0493,93.2959,-2.3676,138.7463,4414,-7560,5834,0.22809,0.26996,0.67554,0.647
3,0.0205,0.9551,-0.0537,93.4827,-2.2852,138.1586,4372,-7595,5853,0.23016,0.27209,0.67566,0.64523
3,0.002,0.9575,-0.0532,93.1696,-2.1808,137.2577,4314,-7572,5800,0.23749,0.27682,0.67154,0.6449
