address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
0,0.1528,0.9385,-0.1997,102.2058,-9.7009,163.2788,-174,-6037,3896,0.02582,0.16525,0.75949,0.62854
0,0.1523,0.9468,-0.2046,102.1289,-9.5416,163.2184,-146,-6035,3925,0.02731,0.16479,0.75922,0.62897
0,0.1455,0.9399,-0.2075,102.2058,-9.3878,163.1525,-184,-6038,3945,0.02835,0.16449,0.75964,0.62848
0,0.1533,0.9399,-0.2021,102.1564,-9.3713,163.0591,-163,-6043,3949,0.02921,0.16476,0.75952,0.62851
0,0.1587,0.9375,-0.1987,102.0905,-9.3933,163.0371,-204,-6011,3928,0.02939,0.16519,0.75894,0.62909
0,0.1553,0.9448,-0.2031,102.063,-9.4427,162.9437,-197,-6036,3878,0.02939,0.16571,0.75864,0.6293
0,0.1489,0.937,-0.2095,102.2168,-9.4043,162.8339,-182,-6048,3932,0.03043,0.16675,0.75928,0.62823
0,0.1533,0.9434,-0.2065,102.1893,-9.4208,162.9218,-178,-5996,3946,0.02969,0.16611,0.75931,0.62839
0,0.1577,0.9443,-0.2056,102.1729,-9.5636,162.8833,-180,-6032,3941,0.02905,0.1669,0.75897,0.6286
0,0.1528,0.9468,-0.207,102.1399,-9.7119,162.6855,-170,-6039,3912,0.02911,0.16891,0.75839,0.62875
0,0.1567,0.9453,-0.208,102.1619,-9.7614,162.5592,-131,-6030,3952,0.02939,0.17032,0.75812,0.62869
0,0.1582,0.9385,-0.2075,102.2003,-9.7229,162.4438,-183,-6060,3963,0.03024,0.17081,0.75833,0.6283
0,0.1592,0.9438,-0.2095,102.1564,-9.7614,162.3779,-171,-6055,3928,0.03043,0.17151,0.75784,0.62866
0,0.167,0.9497,-0.2046,102.041,-9.8932,162.0923,-156,-6040,3898,0.03122,0.17386,0.75653,0.62958
0,0.1616,0.9316,-0.209,102.1783,-9.9591,162.0374,-324,-6033,3930,0.03091,0.17484,0.75714,0.62857
0,0.1636,0.9331,-0.21,102.3651,-9.9591,162.1417,-228,-6056,3962,0.02994,0.17413,0.7583,0.62741
0,0.1611,0.9404,-0.2109,102.3267,-9.9921,162.0044,-154,-6047,3950,0.03064,0.17526,0.75787,0.62759
0,0.1665,0.9438,-0.2144,102.3706,-10.0525,161.8945,-225,-6040,3980,0.03076,0.17633,0.75784,0.62732
0,0.168,0.9399,-0.2163,102.5739,-10.1294,161.8341,-336,-6050,4018,0.03052,0.177,0.7587,0.62613
0,0.1694,0.9375,-0.2178,102.6837,-10.2502,162.0319,-548,-6059,4045,0.02856,0.17679,0.7594,0.6254
0,0.1724,0.9414,-0.2148,102.6563,-10.3162,162.2021,-526,-6057,3989,0.0271,0.17593,0.75955,0.62552
0,0.1748,0.9351,-0.2109,102.6563,-10.3381,162.4603,-538,-6055,3974,0.02567,0.1745,0.75977,0.62573
0,0.1748,0.9385,-0.2119,102.6563,-10.3711,162.5757,-536,-6056,4016,0.02448,0.17355,0.76001,0.62573
0,0.1709,0.9312,-0.2144,102.843,-10.3546,162.6965,-504,-5934,3996,0.02362,0.17276,0.7612,0.62454
0,0.1709,0.9321,-0.2212,103.0353,-10.3436,162.8833,-570,-5988,4017,0.02237,0.17145,0.76254,0.62329
0,0.1699,0.9385,-0.2256,103.1287,-10.3876,162.9712,-556,-5721,4011,0.0217,0.17126,0.763,0.62283
0,0.1699,0.9351,-0.228,103.255,-10.4095,163.158,-511,-5610,4047,0.02014,0.17004,0.76407,0.62192
0,0.165,0.9312,-0.2271,103.3154,-10.3821,163.3612,-555,-5607,4063,0.01913,0.16855,0.76474,0.62152
0,0.1694,0.9277,-0.228,103.3539,-10.4425,163.7347,-562,-5692,4107,0.01663,0.16635,0.76541,0.62137
0,0.1782,0.9341,-0.2295,103.3484,-10.4919,163.905,-563,-5698,4120,0.01566,0.1655,0.76553,0.62146
0,0.1792,0.9351,-0.2207,103.1836,-10.6183,164.0753,-532,-5689,4072,0.01398,0.16528,0.76483,0.62241
0,0.1724,0.9351,-0.2188,103.1232,-10.6128,164.1412,-546,-5714,4040,0.01358,0.16452,0.76453,0.62302
0,0.1782,0.9341,-0.2173,103.0957,-10.6018,164.2731,-539,-5728,4074,0.01321,0.16379,0.7645,0.62323
0,0.1704,0.9312,-0.2212,103.1451,-10.5853,164.3939,-557,-5753,4057,0.01236,0.16266,0.76501,0.62289
0,0.1709,0.937,-0.2231,103.1506,-10.5084,164.6191,-565,-5798,4027,0.01166,0.16077,0.7655,0.62283
0,0.166,0.9312,-0.2251,103.2825,-10.5139,164.7894,-558,-5672,4023,0.0105,0.15967,0.76642,0.62201
0,0.1694,0.9331,-0.2256,103.3319,-10.5688,165.0201,-547,-5676,4073,0.00919,0.15869,0.76685,0.62177
0,0.1924,0.9336,-0.2192,103.3539,-10.6732,165.2399,-533,-5654,4081,0.00708,0.15744,0.76721,0.62164
0,0.1548,0.957,-0.2246,103.4528,-10.7666,165.1959,-534,-5621,4066,0.00638,0.15833,0.76758,0.62097
0,0.1836,0.916,-0.2192,104.068,-10.4095,165.965,-435,-5628,4085,0.00381,0.15131,0.7724,0.61676
0,0.2036,0.9067,-0.2358,104.2273,-10.2393,166.322,-520,-5637,4169,0.00284,0.14801,0.77393,0.61563
0,0.1343,0.9238,-0.2559,104.5514,-10.058,166.377,-501,-5688,4167,0.00339,0.14667,0.77597,0.61337
0,0.1636,0.9497,-0.2598,104.068,-9.7559,166.4703,-567,-5663,4199,0.00464,0.14429,0.7738,0.61667
0,0.1533,0.9438,-0.2656,104.3811,-9.7449,165.9375,-253,-5662,4171,0.00745,0.1463,0.77444,0.61536
0,0.1665,0.9126,-0.2549,105.0348,-10.2008,165.1245,-348,-5689,4227,0.00848,0.15591,0.77673,0.61011
0,0.1704,0.9243,-0.2422,104.6393,-10.2283,165.3882,-462,-5663,4165,0.00806,0.15488,0.77478,0.61282
0,0.1665,0.9331,-0.2461,104.5514,-10.3546,165.6793,-510,-5666,4191,0.0051,0.15295,0.77469,0.61346
0,0.1685,0.9458,-0.2524,104.6008,-10.5139,166.1682,-552,-5663,4145,0.00131,0.15045,0.77539,0.61319
0,0.1558,0.9141,-0.2461,104.903,-10.437,166.8549,-515,-5685,4263,-0.0022,0.14545,0.77798,0.61111
0,0.2002,0.9375,-0.2549,104.8096,-10.7941,167.4426,-467,-5692,4228,-0.00705,0.14291,0.77783,0.61188
0,0.1626,0.9282,-0.2642,104.9908,-10.6897,167.1899,-458,-5721,4241,-0.00583,0.14444,0.77856,0.6106
0,0.1797,0.9141,-0.2534,105.0677,-10.6512,167.525,-447,-5727,4236,-0.00745,0.14194,0.77945,0.61005
0,0.1479,0.9419,-0.2661,104.8645,-11.2225,167.8821,-403,-5729,4232,-0.01187,0.1431,0.7782,0.61133
0,0.1812,0.9175,-0.2451,104.8535,-11.5192,169.0247,-688,-5736,4319,-0.02118,0.13629,0.77908,0.61145
0,0.1816,0.9155,-0.2524,105.0018,-11.8707,170.5627,-671,-5763,4314,-0.03198,0.12762,0.78125,0.61011
0,0.2012,0.9229,-0.2637,105.1337,-12.3431,170.9528,-918,-5807,4338,-0.03748,0.12741,0.78183,0.6091
0,0.249,0.8955,-0.2485,105.271,-13.1012,171.3867,-1010,-5712,4383,-0.04517,0.12833,0.78214,0.60797
0,0.1948,0.938,-0.2603,105.1282,-13.3484,171.1121,-991,-5705,4364,-0.04498,0.13202,0.78058,0.60922
0,0.1924,0.9287,-0.2612,105.2161,-13.1946,171.3867,-999,-5693,4366,-0.04575,0.12881,0.78177,0.60834
0,0.2021,0.9155,-0.2627,105.1941,-12.7057,174.1937,-990,-5423,4342,-0.05719,0.10709,0.78506,0.6073
0,0.2134,0.9404,-0.2441,104.5294,-13.2385,176.1218,-1251,-5367,4362,-0.06854,0.09857,0.78311,0.61008
0,0.1699,0.918,-0.2383,104.1724,-13.2825,178.6597,-1231,-5490,4335,-0.08078,0.08408,0.78293,0.61102
0,0.1411,0.9238,-0.23,103.5736,-13.2935,-177.0062,-1423,-5430,4328,-0.10693,0.05121,0.78201,0.61179
0,0.3164,0.9116,-0.1978,102.7332,-12.9803,-171.4197,-1712,-5383,4249,-0.13443,0.01233,0.77924,0.61194
0,0.2974,0.9214,-0.2139,102.3926,-12.854,-170.2112,-1772,-5348,4205,-0.14001,0.00385,0.77753,0.61295
0,0.2158,0.9492,-0.229,102.9639,-13.4583,-175.1715,-1635,-5347,4324,-0.12137,0.0351,0.77902,0.61404
0,0.1934,0.9326,-0.2402,103.4747,-13.3154,-177.204,-1499,-5345,4322,-0.10602,0.05276,0.78137,0.61264
0,0.2002,0.9258,-0.2466,104.3042,-13.1122,-178.1543,-1554,-5416,4378,-0.09998,0.05743,0.78546,0.60797
0,0.2183,0.9209,-0.2598,105.0128,-12.6563,-178.1433,-1317,-5430,4432,-0.0979,0.05426,0.78918,0.60379
0,0.228,0.9219,-0.2544,105.0018,-12.7551,-179.198,-1282,-5428,4483,-0.09235,0.0621,0.78888,0.60428
0,0.2422,0.9092,-0.2441,104.7711,-13.2001,178.6652,-1186,-5400,4381,-0.08398,0.07925,0.78601,0.60727
0,0.2422,0.9561,-0.2495,104.0021,-13.0463,177.1875,-1216,-5524,4362,-0.07449,0.08914,0.78094,0.61362
0,0.188,0.9146,-0.2378,104.1614,-12.9144,176.2427,-1279,-5719,4340,-0.06866,0.09476,0.78116,0.61319
0,0.21,0.9287,-0.2305,104.1504,-12.8265,175.9131,-1295,-5628,4320,-0.06628,0.0965,0.78091,0.61349
0,0.1924,0.9106,-0.2388,104.5953,-12.6672,175.1221,-1097,-5746,4356,-0.06137,0.10086,0.78275,0.61093
0,0.2065,0.9185,-0.249,104.903,-12.6837,173.8092,-947,-5690,4389,-0.05618,0.10818,0.78299,0.60986
0,0.2363,0.9175,-0.2456,104.9689,-12.2827,172.0734,-979,-5749,4372,-0.04486,0.11694,0.78244,0.60989
0,0.2217,0.9048,-0.2485,105.0623,-11.9751,171.0791,-1047,-5647,4346,-0.03549,0.12463,0.78198,0.60959
0,0.1846,0.9414,-0.2539,105.0238,-12.1289,167.8931,-726,-5763,4313,-0.02173,0.14426,0.77844,0.61041
0,0.145,0.9209,-0.25,105.3644,-12.0905,166.4703,-732,-5772,4273,-0.01218,0.15652,0.7778,0.60849
0,0.1929,0.8989,-0.2725,105.9357,-12.2168,165.7507,-724,-5782,4323,-0.01108,0.16156,0.77921,0.60538
0,0.1572,0.9248,-0.2617,105.8588,-11.5906,165.6628,-782,-5794,4351,-0.00525,0.16037,0.78018,0.60452
0,0.1885,0.9272,-0.2583,105.7928,-11.7279,166.366,-783,-5791,4310,-0.00876,0.15567,0.78015,0.60574
0,0.1924,0.918,-0.2637,106.0071,-11.8762,166.6461,-771,-5658,4334,-0.01251,0.15414,0.78174,0.604
0,0.1978,0.9175,-0.2705,106.3367,-12.2827,166.5472,-719,-5613,4391,-0.01483,0.15619,0.78268,0.60223
0,0.1943,0.9155,-0.2837,106.5179,-12.4915,166.5692,-687,-5507,4387,-0.01706,0.15775,0.78348,0.60074
0,0.1704,0.9351,-0.2983,106.4465,-12.431,167.0142,-662,-5363,4419,-0.01889,0.15442,0.78381,0.60114
0,0.1934,0.9106,-0.2803,106.908,-11.3873,168.6896,-687,-5385,4414,-0.02094,0.13754,0.78967,0.59747
0,0.2163,0.8901,-0.2793,107.2485,-11.0468,169.4037,-717,-5414,4485,-0.02267,0.13083,0.79266,0.59491
0,0.1973,0.937,-0.2847,106.9464,-11.3434,169.0631,-723,-5419,4505,-0.02286,0.13367,0.79102,0.5965
0,0.166,0.9185,-0.2832,106.8201,-11.3489,168.8708,-713,-5396,4481,-0.02151,0.13608,0.78949,0.59799
0,0.1816,0.9292,-0.2793,106.5839,-11.283,168.8599,-725,-5391,4437,-0.02072,0.13586,0.78833,0.59961
0,0.1914,0.9048,-0.2842,106.7432,-11.4917,168.7445,-692,-5391,4480,-0.02179,0.13773,0.78876,0.5986
0,0.1865,0.9126,-0.2866,106.5839,-11.6455,168.9093,-672,-5387,4476,-0.02353,0.13776,0.78815,0.5993
0,0.1592,0.9331,-0.2715,106.04,-11.4203,169.5685,-680,-5368,4431,-0.02478,0.13184,0.78613,0.60324
0,0.2227,0.9131,-0.25,105.3973,-11.7444,170.9583,-791,-5606,4402,-0.03366,0.12415,0.78391,0.60733
0,0.2129,0.9297,-0.248,105.1392,-12.1069,171.2988,-946,-5689,4371,-0.03769,0.12381,0.7825,0.60898
0,0.2378,0.9116,-0.2339,104.6118,-12.486,171.8152,-999,-5779,4353,-0.04221,0.12189,0.78021,0.612
0,0.1665,0.9478,-0.2471,104.4141,-11.8597,171.7603,-1041,-5777,4310,-0.03766,0.1196,0.77939,0.61377
0,0.168,0.9336,-0.2432,104.425,-11.6949,171.8262,-1043,-5777,4313,-0.0369,0.11829,0.77969,0.61368
0,0.1709,0.9351,-0.2441,104.5789,-10.7501,172.8534,-778,-5780,4379,-0.03677,0.10458,0.78296,0.61203
0,0.1958,0.9194,-0.2524,105.0018,-10.6952,173.6444,-829,-5553,4336,-0.04019,0.10004,0.78528,0.60959
0,0.1777,0.9199,-0.2637,105.3809,-10.8655,173.3368,-1070,-5493,4362,-0.04016,0.10327,0.78708,0.60672
0,0.1641,0.9067,-0.2646,105.7434,-10.7336,173.0511,-871,-5363,4362,-0.03806,0.10443,0.78891,0.60431
0,0.1875,0.9087,-0.2637,106.0126,-10.4974,172.4304,-688,-5376,4428,-0.03406,0.10675,0.78992,0.60281
