address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
4,-0.0693,0.9644,0.0063,89.2584,3.3289,86.8414,2640,-6241,-187,0.53067,0.49582,0.49765,0.47409
4,-0.0693,0.9644,0.0063,89.2584,3.3289,86.8414,2640,-6241,-187,0.53067,0.49582,0.49765,0.47409
4,-0.0366,0.9731,0.0039,89.3408,3.219,87.0996,2640,-6241,-187,0.52881,0.49551,0.49866,0.47543
4,-0.0259,0.9756,0.0024,89.3298,3.208,87.0557,2631,-6568,-185,0.52896,0.49573,0.49838,0.47534
4,-0.0322,0.9731,-0.0015,89.3298,3.2025,86.9788,2638,-6536,-166,0.52927,0.49606,0.49805,0.47501
4,-0.0479,0.9712,0.0078,89.3353,3.2959,86.5118,2546,-6566,-185,0.53156,0.49771,0.49646,0.47238
4,-0.0728,0.9731,0.0132,89.2474,3.5211,85.6824,2640,-6238,-253,0.53629,0.49991,0.49344,0.46783
4,-0.0703,0.9565,0.02,89.2365,3.598,85.6989,2626,-6214,-291,0.53674,0.49973,0.49338,0.46759
4,-0.0815,0.9746,0.001,89.3463,3.6145,85.7153,2625,-6306,-288,0.53607,0.49982,0.49438,0.46716
4,-0.0693,0.9644,-0.0029,89.4122,3.7134,85.2979,2590,-6512,-280,0.53787,0.50153,0.49329,0.46445
4,-0.0557,0.9663,0.0015,89.3188,3.6804,85.0671,2627,-6329,-244,0.53909,0.5022,0.49176,0.46393
4,-0.0576,0.9683,0.019,89.2639,3.4882,84.9078,2622,-6556,-308,0.53918,0.50348,0.48996,0.46432
4,-0.0552,0.9673,0.0142,89.2529,3.3948,84.7485,2649,-6516,-265,0.53949,0.50449,0.48886,0.46402
4,-0.0581,0.9639,0.0078,89.2639,3.4167,84.7485,2628,-6543,-286,0.53955,0.50446,0.48895,0.4639
4,-0.0557,0.9702,0.0122,89.22,3.3783,84.6552,2664,-6301,-308,0.53995,0.50482,0.48825,0.46381
4,-0.064,0.9648,0.0049,89.2145,3.3673,84.6387,2606,-6363,-292,0.54001,0.50491,0.48807,0.46381
4,-0.0664,0.9673,0.0078,89.187,3.3673,84.6661,2644,-6485,-293,0.54004,0.50464,0.4881,0.46405
4,-0.0601,0.9648,0.0073,89.165,3.4058,84.6167,2620,-6535,-275,0.54065,0.50467,0.48776,0.46365
4,-0.0742,0.9766,0.0107,89.1925,3.4607,84.6771,2621,-6510,-267,0.54034,0.50433,0.48837,0.46371
4,-0.0527,0.9648,0.0142,89.187,3.4882,84.6936,2614,-6554,-313,0.54037,0.50409,0.48865,0.46365
4,-0.0649,0.9668,0.0054,89.2529,3.5925,84.787,2634,-6534,-228,0.54031,0.50351,0.48969,0.46326
4,-0.061,0.9663,0.0127,89.2694,3.609,84.8035,2601,-6381,-283,0.54007,0.50342,0.49008,0.46323
4,-0.0635,0.9678,0.0015,89.2804,3.6145,84.7925,2628,-6550,-225,0.5401,0.50348,0.49008,0.46313
4,-0.0625,0.9702,0.0103,89.2914,3.609,84.8309,2624,-6575,-254,0.53989,0.50339,0.4903,0.46326
4,-0.0698,0.9688,0.0049,89.2969,3.609,84.8254,2604,-6532,-263,0.53986,0.50345,0.4903,0.46323
4,-0.0645,0.9663,0.0088,89.2969,3.6035,84.7321,2609,-6325,-318,0.54022,0.50388,0.48984,0.4628
4,-0.0615,0.9688,0.0078,89.2914,3.598,84.6332,2610,-6485,-272,0.54053,0.50421,0.48953,0.46243
4,-0.064,0.9634,-0.0044,89.3024,3.5925,84.6661,2596,-6419,-246,0.54044,0.50421,0.48953,0.46252
4,-0.0669,0.9678,-0.0005,89.3024,3.587,84.6387,2619,-6535,-235,0.5405,0.50436,0.48941,0.46243
4,-0.062,0.9639,0.0029,89.2749,3.5815,84.6606,2611,-6572,-246,0.54053,0.50418,0.48935,0.46265
4,-0.0664,0.9692,0.002,89.2969,3.5815,84.6771,2607,-6365,-278,0.54041,0.50418,0.48944,0.46268
4,-0.0664,0.9692,0.002,89.2969,3.5815,84.6771,2607,-6365,-278,0.54041,0.50418,0.48944,0.46268
4,-0.0645,0.9697,0.0098,89.2914,3.576,84.6771,2603,-6405,-261,0.54034,0.50418,0.48953,0.46268
4,-0.0659,0.9673,0.0068,89.2914,3.576,84.6771,2602,-6429,-271,0.54037,0.50418,0.4895,0.46271
4,-0.0645,0.9658,0.002,89.2749,3.5815,84.6387,2620,-6535,-246,0.54056,0.50421,0.48932,0.46262
4,-0.0645,0.9658,0.002,89.2694,3.5815,84.6167,2620,-6535,-246,0.54062,0.50424,0.48926,0.46255
4,-0.0645,0.9697,-0.0015,89.2639,3.576,84.6002,2620,-6535,-246,0.54071,0.50433,0.48914,0.46249
4,-0.0645,0.9697,-0.0015,89.2639,3.576,84.6002,2620,-6535,-246,0.54071,0.50433,0.48914,0.46249
4,-0.0649,0.9673,0.0171,89.231,3.5815,84.5728,2622,-6398,-273,0.54108,0.50433,0.4888,0.46243
4,-0.0649,0.9673,0.0171,89.231,3.5815,84.5728,2622,-6398,-273,0.54108,0.50433,0.4888,0.46243
4,-0.0674,0.9663,0,89.2419,3.576,84.5892,2631,-6272,-267,0.54099,0.5043,0.48886,0.46252
4,-0.0674,0.9663,0,89.2419,3.576,84.5892,2631,-6272,-267,0.54099,0.5043,0.48886,0.46252
4,-0.0674,0.9663,0,89.2419,3.576,84.5892,2631,-6272,-267,0.54099,0.5043,0.48886,0.46252
4,-0.0674,0.9663,0,89.2419,3.576,84.5892,2631,-6272,-267,0.54099,0.5043,0.48886,0.46252
4,-0.0674,0.9663,0,89.2419,3.576,84.5892,2631,-6272,-267,0.54099,0.5043,0.48886,0.46252
4,-0.0576,0.9683,0.0137,89.22,3.5815,84.5728,2636,-6363,-259,0.54105,0.5043,0.4888,0.46246
4,-0.0576,0.9683,0.0137,89.22,3.5815,84.5728,2636,-6363,-259,0.54105,0.5043,0.4888,0.46246
4,-0.0576,0.9683,0.0137,89.22,3.5815,84.5728,2636,-6363,-259,0.54105,0.5043,0.4888,0.46246
4,-0.0576,0.9683,0.0137,89.22,3.5815,84.5728,2636,-6363,-259,0.54105,0.5043,0.4888,0.46246
4,-0.0576,0.9683,0.0137,89.22,3.5815,84.5728,2636,-6363,-259,0.54105,0.5043,0.4888,0.46246
4,-0.0576,0.9668,0.0039,89.22,3.5815,84.5673,2635,-6412,-261,0.54114,0.5043,0.48874,0.46246
4,-0.0571,0.9673,0.0015,89.209,3.5706,84.5563,2616,-6457,-299,0.54117,0.50433,0.48859,0.46252
4,-0.063,0.9653,0.0103,89.1925,3.5706,84.5508,2629,-6292,-288,0.54129,0.5043,0.48849,0.46255
4,-0.0679,0.9702,0.0103,89.1815,3.5815,84.5892,2628,-6444,-264,0.54123,0.50406,0.48865,0.46271
4,-0.0635,0.9648,0.0039,89.1595,3.6255,84.7046,2613,-6337,-285,0.54117,0.50391,0.48877,0.4628
4,-0.0669,0.9727,0.0146,89.1595,3.6255,84.7046,2629,-6382,-280,0.54102,0.50323,0.48929,0.46317
4,-0.0649,0.9658,0.0083,89.1595,3.6694,84.776,2621,-6201,-289,0.54092,0.50275,0.48978,0.46332
4,-0.0654,0.9736,0.0117,89.1211,3.6914,84.9023,2623,-6399,-243,0.54065,0.50195,0.49026,0.46393
4,-0.0527,0.9702,0.0054,89.0552,3.7738,84.9298,2640,-6173,-267,0.54053,0.50171,0.49011,0.46451
