address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
18,-0.0337,0.958,-0.0718,94.5703,1.4502,73.5535,2319,-6808,-49,0.54883,0.58325,0.44675,0.39862
18,-0.0337,0.9653,-0.064,94.2682,1.2579,73.8171,2326,-6800,-48,0.54871,0.58151,0.44611,0.40204
18,-0.0313,0.9663,-0.0698,93.9056,1.0052,73.949,2341,-6797,-116,0.54929,0.58069,0.44424,0.40448
18,0.0215,0.9731,-0.0605,93.576,0.6976,74.35,2370,-6773,-120,0.54831,0.57825,0.44397,0.40958
18,-0.0093,0.9712,-0.0625,93.4277,0.5054,74.7345,2372,-6779,-151,0.54681,0.57669,0.44421,0.41354
18,0.0073,0.9658,-0.063,93.3289,0.5658,75.1959,2391,-6780,-135,0.54617,0.57477,0.44577,0.41537
18,-0.0195,0.9678,-0.0596,93.3124,0.6537,75.7288,2354,-6779,-119,0.54437,0.57166,0.44949,0.41797
18,-0.022,0.9683,-0.0557,93.3124,0.8459,76.1792,2340,-6783,-99,0.54352,0.56955,0.45212,0.4191
18,-0.0254,0.9658,-0.0605,93.3838,1.0876,76.4429,2306,-6790,-40,0.54303,0.56775,0.45505,0.41904
18,-0.0166,0.9717,-0.063,93.4332,1.236,76.3934,2324,-6806,-59,0.54343,0.56741,0.4559,0.41806
18,-0.0259,0.9702,-0.0635,93.4772,1.5106,76.2616,2299,-6816,-48,0.54489,0.56717,0.45673,0.41556
18,-0.0322,0.9697,-0.0645,93.4882,1.6864,76.2341,2265,-6812,-52,0.54562,0.56668,0.45743,0.41446
18,-0.0352,0.9663,-0.0693,93.6255,1.8127,76.6022,2244,-6826,-47,0.54413,0.56537,0.46033,0.41504
18,-0.0391,0.9678,-0.0698,93.7244,1.8951,76.5967,2216,-6831,4,0.54398,0.56552,0.46106,0.41422
18,-0.0371,0.9653,-0.0723,93.7793,1.8951,76.4703,2234,-6837,-13,0.54416,0.56631,0.46066,0.41336
18,-0.0371,0.9683,-0.0767,93.8507,1.8567,76.2561,2240,-6816,22,0.54443,0.56766,0.45963,0.41226
18,-0.0342,0.9683,-0.0762,93.8892,1.8127,76.1737,2240,-6805,20,0.54437,0.56833,0.4592,0.41193
18,-0.0259,0.9663,-0.0767,93.8947,1.7139,75.9705,2258,-6811,8,0.54468,0.56955,0.45773,0.41144
18,-0.0317,0.9688,-0.0752,93.8397,1.3074,75.7288,2322,-6803,-35,0.54434,0.57162,0.45465,0.41245
18,-0.0137,0.9683,-0.0679,93.8013,1.1975,75.6299,2336,-6800,-45,0.54437,0.57236,0.45334,0.41281
18,-0.0137,0.9702,-0.0713,93.7903,1.0986,75.6299,2338,-6771,-42,0.54413,0.57263,0.45294,0.41324
18,-0.0122,0.9673,-0.0708,93.7793,0.9009,75.7782,2351,-6759,-18,0.54282,0.57275,0.45258,0.41513
18,-0.0068,0.9683,-0.0737,93.7958,0.8789,75.9375,2347,-6770,-38,0.54205,0.5723,0.45331,0.41595
18,-0.0215,0.9692,-0.0732,93.8287,0.9888,75.9924,2365,-6796,-25,0.54211,0.57184,0.45425,0.4155
18,-0.0166,0.9683,-0.0781,93.8287,1.181,75.9485,2349,-6795,-57,0.54285,0.57141,0.45474,0.41461
18,-0.0264,0.9683,-0.0757,93.8232,1.4063,75.932,2312,-6805,-49,0.54401,0.5705,0.45584,0.41312
18,-0.0298,0.9673,-0.0718,93.7573,1.5436,75.8551,2295,-6816,-43,0.5451,0.57001,0.45587,0.41232
18,-0.0254,0.9683,-0.0679,93.7189,1.6534,75.7288,2279,-6815,-50,0.5462,0.56989,0.45563,0.41132
18,-0.0288,0.9683,-0.0693,93.7024,1.6809,75.6354,2284,-6805,-68,0.54672,0.5701,0.45523,0.4108
18,-0.0342,0.9668,-0.0698,93.6584,1.7084,75.52,2283,-6812,-55,0.54745,0.57022,0.45465,0.41028
18,-0.0298,0.9678,-0.0654,93.6035,1.7468,75.4486,2270,-6821,-78,0.54813,0.5701,0.45425,0.40997
18,-0.0269,0.9678,-0.0679,93.5541,1.7413,75.5145,2269,-6808,-59,0.54813,0.56964,0.45438,0.41046
18,-0.0322,0.9673,-0.0679,93.5266,1.7303,75.52,2273,-6813,-65,0.54813,0.56955,0.45428,0.41068
18,-0.0298,0.9683,-0.0664,93.5211,1.7249,75.509,2286,-6811,-70,0.54825,0.56958,0.45416,0.41064
18,-0.0249,0.9697,-0.0649,93.4937,1.7084,75.4486,2293,-6813,-79,0.54852,0.5697,0.45367,0.41061
18,-0.0259,0.9678,-0.0674,93.4937,1.6864,75.4761,2274,-6812,-68,0.54834,0.5697,0.4537,0.41083
18,-0.0249,0.9688,-0.0659,93.4882,1.6534,75.4211,2293,-6810,-79,0.54843,0.57004,0.45325,0.41077
18,-0.0278,0.9678,-0.0684,93.4882,1.6205,75.4266,2313,-6809,-61,0.54831,0.57013,0.45316,0.41092
18,-0.0215,0.9697,-0.0674,93.4937,1.5546,75.4376,2290,-6807,-88,0.54803,0.57028,0.45297,0.41125
18,-0.0244,0.9692,-0.0674,93.4882,1.5106,75.4486,2307,-6810,-88,0.54785,0.57047,0.45276,0.41147
18,-0.0327,0.9692,-0.0654,93.5156,1.3843,75.5365,2325,-6803,-96,0.54691,0.5705,0.45279,0.41263
18,-0.0132,0.9658,-0.0688,93.5376,1.3403,75.6024,2329,-6783,-57,0.54636,0.57071,0.45285,0.41302
18,-0.0151,0.9736,-0.0762,93.5925,1.2524,75.8167,2340,-6784,-66,0.54495,0.57043,0.45374,0.41425
18,-0.0103,0.9683,-0.0591,93.5925,1.181,75.7288,2344,-6797,-63,0.54517,0.57092,0.45297,0.41418
18,-0.0103,0.9722,-0.0747,93.6859,1.17,75.7013,2348,-6774,-15,0.54456,0.57156,0.45316,0.41394
18,-0.0269,0.9644,-0.0649,93.6969,1.1426,75.7068,2357,-6785,-39,0.5444,0.57178,0.45306,0.41388
18,-0.02,0.9683,-0.0684,93.8123,1.1261,75.9705,2338,-6771,-26,0.54282,0.57135,0.45471,0.41479
18,-0.0098,0.9688,-0.0923,93.9496,1.1371,76.2836,2342,-6777,-29,0.5412,0.57083,0.45657,0.41556
18,-0.0161,0.9688,-0.0728,93.999,1.1591,76.3989,2343,-6793,1,0.54047,0.5704,0.45767,0.41586
