address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
6,0.126,0.8013,-0.5449,123.8928,-10.7556,158.1262,-535,-4232,5722,-0.0076,-0.20996,-0.85428,-0.47537
6,0.0796,0.7456,-0.6157,130.0671,-7.4652,155.4346,-56,-3775,5986,-0.03091,-0.21942,-0.87408,-0.43219
6,0.0801,0.5928,-0.7788,135.1483,-6.3391,155.8411,289,-3116,6369,-0.02969,-0.21375,-0.89807,-0.38315
6,0.0684,0.5801,-0.8179,138.653,-5.6854,155.8466,252,-2711,6592,-0.02835,-0.21262,-0.91006,-0.35449
6,0.0752,0.5757,-0.8213,139.5813,-5.5811,156.3245,265,-2599,6647,-0.026,-0.20871,-0.91391,-0.34705
6,0.0908,0.5967,-0.7881,139.1693,-5.7788,157.3297,294,-2638,6644,-0.02213,-0.20117,-0.91425,-0.3508
6,0.0952,0.6528,-0.7207,136.8457,-6.2567,158.725,148,-2765,6586,-0.01785,-0.19107,-0.90884,-0.37021
6,0.083,0.7075,-0.6841,134.198,-6.5479,159.95,0,-3137,6450,-0.01578,-0.18195,-0.90173,-0.39169
6,0.0288,0.6821,-0.6797,133.5443,-6.6357,160.2686,24,-3111,6399,-0.01501,-0.17966,-0.8999,-0.39694
6,0.1704,0.6816,-0.6064,128.5785,-13.1726,167.2339,-488,-3408,6243,0.04053,-0.1564,-0.88818,-0.43005
6,0.3267,0.7813,-0.4546,121.8054,-18.0176,174.9188,-1401,-3950,5896,0.1004,-0.12277,-0.866,-0.47409
6,0.4902,0.8506,-0.3159,114.8346,-21.6046,-177.6215,-2173,-4278,5361,0.16885,-0.08374,-0.82956,-0.52554
6,0.4355,0.8784,-0.2568,108.0286,-23.67,-172.2162,-2834,-4862,4543,0.20389,-0.06656,-0.80042,-0.55966
6,0.4038,0.8667,-0.2476,107.2595,-23.6481,-171.9196,-3059,-4887,4386,0.2056,-0.06491,-0.79309,-0.56955
6,0.4053,0.8765,-0.2456,106.3037,-23.0219,-171.8262,-2832,-4932,4347,0.20248,-0.06308,-0.79071,-0.57419
6,0.3799,0.8691,-0.2524,106.4575,-22.132,-173.139,-2819,-5255,4330,0.1886,-0.06766,-0.79156,-0.57718
6,0.3594,0.877,-0.2612,106.6937,-21.1981,-174.5178,-2533,-5262,4413,0.17542,-0.07199,-0.79288,-0.57901
6,0.3594,0.877,-0.2651,107.1991,-20.0995,-176.6327,-2590,-5225,4415,0.16113,-0.07843,-0.79471,-0.57986
6,0.3174,0.8809,-0.2705,107.4957,-19.2041,-178.5223,-2319,-5211,4451,0.14581,-0.08649,-0.79611,-0.58084
6,0.3076,0.875,-0.2734,107.5452,-17.666,177.8137,-1964,-5118,4485,0.11273,-0.1059,-0.79523,-0.58615
6,0.2646,0.917,-0.2603,107.1387,-16.7377,175.0671,-1832,-5409,4487,0.08859,-0.12289,-0.79114,-0.5925
6,0.2568,0.9087,-0.2554,106.6388,-16.0895,172.6996,-1487,-5450,4401,0.07593,-0.13266,-0.78778,-0.59659
6,0.269,0.9077,-0.2485,106.0895,-15.8807,172.1118,-1527,-5394,4384,0.06976,-0.13708,-0.78406,-0.60126
6,0.2603,0.9121,-0.2456,105.7654,-15.6061,172.1063,-1578,-5411,4329,0.06714,-0.13641,-0.78275,-0.60339
6,0.2759,0.916,-0.2456,105.6335,-15.4193,171.9086,-1352,-5433,4305,0.06549,-0.13608,-0.78198,-0.60464
6,0.2383,0.9053,-0.249,105.65,-15.1007,171.0846,-1186,-5546,4302,0.05777,-0.14032,-0.78149,-0.60507
6,0.2632,0.9121,-0.2529,105.5182,-15.3918,171.0846,-1164,-5427,4269,0.05936,-0.14157,-0.78033,-0.60614
6,0.2495,0.9087,-0.2505,105.4358,-15.7544,171.2604,-1522,-5385,4269,0.06305,-0.14282,-0.77951,-0.60654
6,0.2241,0.9209,-0.2432,105.0677,-16.3806,173.4357,-1487,-5353,4272,0.07367,-0.13513,-0.77936,-0.60727
6,0.3149,0.9053,-0.2339,104.469,-17.4463,177.4622,-1695,-5387,4250,0.10648,-0.11011,-0.77911,-0.60779
6,0.3218,0.9067,-0.2275,104.0625,-18.1329,-179.8846,-1913,-5390,4239,0.12048,-0.09933,-0.77869,-0.60757
6,0.3516,0.896,-0.2202,103.656,-19.3359,-177.0502,-2236,-5482,4195,0.14566,-0.08456,-0.77747,-0.60587
6,0.3403,0.9048,-0.2212,103.634,-19.5996,-176.6931,-2223,-5491,4171,0.15082,-0.08295,-0.77719,-0.60516
6,0.3364,0.9004,-0.2222,103.8153,-19.5831,-176.7151,-2215,-5525,4212,0.15146,-0.08249,-0.77792,-0.60413
6,0.3296,0.8975,-0.2334,103.9801,-19.5667,-176.8744,-2258,-5543,4208,0.15039,-0.08344,-0.77899,-0.60291
6,0.3315,0.8945,-0.2334,104.1504,-19.5886,-177.0392,-2230,-5520,4215,0.14975,-0.08444,-0.77972,-0.60196
6,0.3257,0.8989,-0.2358,104.2548,-19.5172,-177.2644,-2244,-5532,4188,0.14819,-0.08548,-0.78021,-0.60159
6,0.3247,0.897,-0.2354,104.2987,-19.5886,-177.4622,-2230,-5423,4248,0.14764,-0.08713,-0.78021,-0.60147
6,0.3066,0.9028,-0.2349,104.2767,-19.8413,-177.605,-2199,-5390,4244,0.14862,-0.08951,-0.77969,-0.60156
6,0.3496,0.8926,-0.2427,104.2163,-20.1544,-177.1545,-2284,-5330,4224,0.15192,-0.08801,-0.77954,-0.60117
6,0.332,0.8794,-0.2549,104.2108,-20.9235,-177.3029,-2553,-5182,4220,0.15683,-0.09253,-0.77899,-0.59995
6,0.3555,0.8882,-0.2114,103.0518,-21.1102,-176.8964,-2542,-5443,4150,0.15991,-0.09308,-0.77243,-0.60745
6,0.376,0.8525,-0.1724,101.8103,-20.2258,-176.4899,-2564,-5465,4019,0.15659,-0.08829,-0.76834,-0.6142
6,0.3306,0.9209,-0.1377,100.4645,-19.4843,-176.1768,-2420,-5470,3940,0.15103,-0.08292,-0.76071,-0.6257
