address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
14,-0.0205,0.9717,0.0601,84.8364,0.6207,163.9655,1159,-6635,2616,0.10587,0.0889,0.66852,0.73065
14,-0.0317,0.9634,0.0693,85.144,0.5109,163.6139,1159,-6650,2643,0.10815,0.09314,0.66946,0.72891
14,-0.0161,0.9541,0.084,86.0449,0.7471,164.5258,1073,-6678,2763,0.10318,0.08762,0.67566,0.72461
14,-0.019,0.96,0.064,86.8414,0.802,165.1849,773,-6453,2888,0.09836,0.08353,0.68222,0.71957
14,-0.0181,0.9541,0.0615,87.3358,0.6647,166.0254,737,-6346,2947,0.09308,0.08032,0.68518,0.71786
14,-0.019,0.9575,0.041,87.4896,0.5603,166.745,782,-6276,3045,0.0867,0.07623,0.68719,0.71716
14,-0.0093,0.9585,0.0371,87.1161,0.6921,167.5964,800,-6256,3027,0.08289,0.07095,0.68588,0.71939
14,-0.0132,0.9565,0.0371,86.5887,0.8405,167.8546,782,-6405,3000,0.082,0.06717,0.6824,0.72318
14,-0.0234,0.9619,0.0576,85.9076,0.9668,167.9315,785,-6669,2934,0.08252,0.0657,0.67899,0.72647
14,-0.0234,0.9678,0.0679,85.2814,1.0712,167.8766,746,-6663,2833,0.08395,0.06467,0.67432,0.73074
14,-0.0332,0.9565,0.085,85.0177,1.0327,167.6898,747,-6649,2747,0.08508,0.06558,0.67261,0.73209
14,-0.0181,0.9556,0.0645,84.9628,0.9668,167.8876,752,-6654,2741,0.08347,0.065,0.67218,0.7327
14,-0.0225,0.9609,0.0796,84.5288,0.9833,168.0908,758,-6636,2730,0.08267,0.06372,0.67001,0.73489
14,-0.0078,0.959,0.0874,84.1882,0.9943,168.4094,761,-6639,2620,0.08069,0.06122,0.66751,0.73761
14,-0.0142,0.9595,0.0952,84.1058,0.9833,168.2996,760,-6613,2607,0.08121,0.06174,0.6669,0.73807
14,-0.0161,0.96,0.0923,84.0948,0.9943,168.0908,765,-6619,2586,0.08255,0.06281,0.66678,0.73792
14,-0.0166,0.958,0.0967,84.0729,0.9943,167.915,755,-6624,2601,0.08395,0.06406,0.6665,0.73792
14,-0.019,0.9614,0.0962,84.1223,0.9778,167.7557,731,-6613,2570,0.08481,0.06509,0.66675,0.73749
14,-0.0239,0.958,0.104,84.3256,0.9174,167.8271,721,-6612,2663,0.08392,0.06519,0.66806,0.73642
14,-0.0181,0.957,0.0928,84.6112,0.8459,167.7997,744,-6634,2624,0.0835,0.06583,0.66946,0.73511
14,-0.0225,0.9585,0.0854,84.8969,0.813,167.5964,739,-6638,2638,0.08441,0.06766,0.67151,0.733
14,-0.0171,0.957,0.085,85.3033,0.8405,167.6898,755,-6641,2717,0.08405,0.0675,0.67401,0.73074
14,-0.0176,0.9604,0.0874,85.3473,0.8624,167.8876,734,-6651,2718,0.08261,0.06595,0.67456,0.73053
14,-0.0088,0.9585,0.0781,85.2924,0.8679,168.1458,738,-6663,2758,0.08102,0.06439,0.67438,0.73102
14,-0.0142,0.9575,0.0669,85.4022,0.835,168.0963,719,-6658,2776,0.08112,0.06497,0.67505,0.73035
14,-0.0098,0.958,0.0581,85.6219,0.7526,168.1622,723,-6685,2742,0.08005,0.06522,0.67642,0.72916
14,-0.0122,0.959,0.064,85.7922,0.7086,168.1458,739,-6682,2781,0.0798,0.06573,0.67752,0.72812
14,-0.0137,0.9585,0.0679,85.7043,0.7416,168.0963,733,-6678,2802,0.08038,0.06577,0.67691,0.72861
14,-0.0166,0.96,0.0649,85.5945,0.7855,167.9974,719,-6670,2791,0.08133,0.06595,0.67618,0.72919
14,-0.0142,0.9565,0.0698,85.5341,0.835,167.981,727,-6676,2721,0.08185,0.06583,0.67578,0.72949
14,-0.0234,0.9604,0.0713,85.5176,0.835,168.0194,725,-6677,2750,0.08154,0.06549,0.67572,0.72961
14,-0.0146,0.9614,0.0693,85.3857,0.8624,168.1073,719,-6653,2768,0.08118,0.0647,0.67496,0.73044
14,-0.0156,0.9604,0.0796,85.177,0.8899,168.2172,858,-6634,2737,0.08078,0.06372,0.67371,0.73172
14,-0.0244,0.9585,0.082,85.0342,0.9119,168.1842,750,-6655,2709,0.08118,0.06366,0.67279,0.73254
14,-0.0234,0.959,0.0854,84.9298,0.9558,168.1732,1001,-6653,2679,0.08157,0.06342,0.67212,0.73312
14,-0.0171,0.958,0.0845,84.809,0.9943,168.0579,916,-6650,2653,0.08261,0.06372,0.67136,0.7337
14,-0.0156,0.959,0.083,84.7595,0.9998,167.8876,887,-6647,2702,0.0835,0.06442,0.67096,0.73389
14,-0.019,0.958,0.0859,84.776,0.9723,167.6239,978,-6645,2673,0.08527,0.06635,0.67084,0.73361
14,-0.0059,0.9585,0.0811,84.787,0.9283,167.3932,911,-6649,2685,0.0863,0.06769,0.67078,0.73343
14,-0.0161,0.959,0.0659,84.8474,0.7526,167.0801,941,-6639,2654,0.08755,0.07083,0.67096,0.73282
14,-0.0371,0.9653,0.0854,84.8309,0.5109,166.7615,764,-6635,2643,0.08817,0.07364,0.6702,0.73315
14,0.0088,0.9575,0.0918,84.7705,0.5273,167.0526,712,-6626,2633,0.08633,0.07257,0.67017,0.73352
14,-0.0352,0.9463,0.0913,84.9243,0.4559,167.0416,719,-6629,2690,0.08591,0.07318,0.67111,0.73264
14,0.0034,0.98,0.0923,85.0232,0.3296,167.3273,741,-6636,2699,0.08325,0.07242,0.67181,0.73239
14,-0.0078,0.9575,0.0688,84.9847,0.3021,166.9702,734,-6637,2667,0.08539,0.07465,0.67133,0.73236
14,-0.0103,0.9541,0.0806,85.0342,0.1868,167.0526,742,-6651,2659,0.08414,0.07495,0.67163,0.73218
14,-0.0063,0.9639,0.0845,84.9188,0.2307,167.2778,740,-6646,2663,0.08307,0.07327,0.67105,0.73303
14,0.0049,0.9561,0.0874,84.7321,0.2966,167.3383,756,-6628,2641,0.08319,0.07239,0.66992,0.7341
14,-0.0068,0.9648,0.0854,84.6002,0.2087,167.525,747,-6627,2635,0.08157,0.07172,0.66916,0.73508
14,-0.0029,0.957,0.0781,84.4958,0.1813,167.7777,777,-6622,2655,0.0798,0.07037,0.66864,0.73587
14,-0.0024,0.9614,0.0972,84.2926,0.1373,167.5854,774,-6615,2650,0.08029,0.07098,0.66794,0.73639
14,-0.0039,0.9546,0.0991,84.2542,0.1044,167.5085,769,-6607,2614,0.0813,0.07227,0.66687,0.73712
14,-0.019,0.9551,0.0928,84.1663,0.0055,167.0251,750,-6607,2576,0.08386,0.07544,0.66589,0.7374
14,-0.0103,0.9604,0.0952,84.0784,-0.0549,166.8384,762,-6611,2544,0.08475,0.07706,0.66516,0.73776
14,0.0078,0.959,0.1074,83.9246,-0.1703,166.3605,756,-6601,2532,0.08728,0.08047,0.66376,0.73837
14,0.0186,0.9575,0.1055,83.7488,-0.1758,165.8881,750,-6574,2502,0.09042,0.08313,0.66229,0.73904
14,0.0044,0.9565,0.1113,83.8696,-0.2856,165.7343,739,-6592,2488,0.09109,0.08456,0.66263,0.73849
14,-0.0015,0.9585,0.1147,83.8806,-0.6317,165.9155,775,-6593,2470,0.08746,0.086,0.66278,0.73862
14,0.0122,0.9619,0.1011,83.6609,-0.791,165.899,804,-6584,2452,0.08682,0.08694,0.66119,0.73999
14,0.0083,0.9561,0.1118,83.5291,-0.8514,165.4431,800,-6589,2515,0.08936,0.08969,0.66025,0.74023
14,0.0161,0.9546,0.1084,83.3752,-0.8844,165.2948,808,-6570,2468,0.09009,0.09061,0.65915,0.741
14,0.0181,0.9561,0.1157,83.1226,-0.802,165.141,799,-6564,2480,0.0921,0.09094,0.65714,0.74249
14,0.0078,0.9604,0.1177,82.8314,-0.6592,165.5365,757,-6558,2379,0.09058,0.08755,0.65567,0.74438
14,0.0098,0.9575,0.1182,82.738,-0.6262,166.4594,802,-6553,2389,0.08569,0.08276,0.65579,0.74539
14,0.0078,0.957,0.1226,82.6337,-0.5988,166.6901,829,-6556,2363,0.08356,0.08038,0.65527,0.74637
14,0.0054,0.958,0.1274,82.4854,-0.5438,166.4264,826,-6524,2448,0.08517,0.08105,0.65427,0.74701
14,0.0059,0.9556,0.1221,82.5238,-0.5219,166.0199,804,-6554,2375,0.0881,0.08337,0.65414,0.74652
14,0.0029,0.9565,0.126,82.6227,-0.5273,165.8221,802,-6558,2376,0.08966,0.08487,0.65466,0.7457
14,0.0073,0.9575,0.1201,82.7051,-0.5548,165.7068,783,-6562,2370,0.09018,0.08575,0.65506,0.74518
14,0.0049,0.958,0.125,82.8973,-0.6866,165.6903,788,-6580,2393,0.08981,0.08667,0.65588,0.74438
14,0.0063,0.9561,0.1172,82.9413,-0.8844,165.7288,810,-6553,2404,0.08798,0.08798,0.65634,0.74405
14,0.0273,0.9634,0.1108,82.8424,-1.0052,165.7013,832,-6553,2395,0.08762,0.08878,0.65579,0.74448
14,0.0317,0.9517,0.1172,82.8589,-1.1151,165.4706,849,-6543,2410,0.08838,0.09091,0.6554,0.74448
14,0.0225,0.9556,0.1143,82.9523,-1.181,165.0256,862,-6559,2421,0.09042,0.09344,0.65561,0.74374
14,0.0239,0.9609,0.1055,83.1116,-1.2964,164.2841,829,-6555,2420,0.09436,0.09842,0.65576,0.74246
14,0.0254,0.9565,0.1025,83.4961,-1.3953,164.2236,849,-6574,2440,0.0946,0.10025,0.65765,0.74051
14,0.0308,0.9609,0.1021,83.6993,-1.5216,164.2731,892,-6582,2507,0.09308,0.10107,0.65948,0.73898
14,0.0073,0.9526,0.0991,83.7378,-1.5381,164.9982,897,-6568,2531,0.08896,0.09726,0.66006,0.73947
14,0.0337,0.9614,0.0962,83.7433,-1.5106,165.3992,917,-6584,2505,0.08615,0.09488,0.66068,0.73959
14,0.0107,0.9629,0.0913,83.7488,-1.3239,165.5969,688,-6593,2545,0.08597,0.0928,0.66089,0.73965
14,0.0132,0.9678,0.0952,83.8861,-1.1755,165.7397,821,-6586,2569,0.08524,0.09091,0.66193,0.73907
14,-0.0039,0.959,0.0898,84.0234,-1.17,165.3552,804,-6592,2565,0.08786,0.0928,0.66281,0.73773
14,0.0244,0.9604,0.082,84.375,-1.2305,165.2454,884,-6606,2584,0.08792,0.09409,0.66492,0.73566
14,0.0127,0.9556,0.0874,84.5508,-1.214,165.3992,831,-6597,2687,0.08704,0.09357,0.66675,0.73416
14,0.0103,0.9624,0.0923,83.963,-1.2195,165.564,741,-6602,2619,0.08627,0.09183,0.66254,0.73828
14,0.019,0.9565,0.106,83.551,-1.3623,166.0254,515,-6599,2547,0.08307,0.08984,0.66028,0.74091
14,0.0322,0.9565,0.1021,83.4137,-1.4722,166.1957,472,-6578,2540,0.08151,0.08957,0.65945,0.74185
14,0.04,0.9546,0.1094,83.2874,-1.571,166.2671,467,-6553,2494,0.08038,0.08954,0.65845,0.74286
14,0.0161,0.9551,0.103,83.5895,-1.6974,166.5967,489,-6575,2513,0.0762,0.0882,0.66077,0.74142
14,0.0386,0.9653,0.1099,83.4851,-1.8073,167.3438,534,-6564,2522,0.07193,0.08505,0.66046,0.74249
14,0.0381,0.9526,0.1143,83.4137,-1.9281,167.179,537,-6574,2477,0.07202,0.08624,0.65982,0.74289
14,0.0259,0.9551,0.1201,83.2819,-1.9995,166.6516,535,-6564,2500,0.07526,0.09015,0.65833,0.74344
14,0.0264,0.9575,0.1025,83.183,-1.9281,166.333,497,-6558,2491,0.07764,0.09167,0.65778,0.7435
14,0.0225,0.9536,0.1182,82.9413,-1.7798,166.4978,484,-6562,2420,0.07779,0.08939,0.65616,0.74518
14,0.0273,0.9502,0.1113,82.6227,-1.6425,166.8494,479,-6545,2395,0.07654,0.08627,0.65451,0.74713
14,0.0229,0.9517,0.1191,82.5842,-1.6095,167.3602,489,-6543,2408,0.07297,0.08246,0.65445,0.74799
14,0.0293,0.9551,0.1226,82.3425,-1.4667,167.7502,502,-6545,2374,0.07172,0.07993,0.65356,0.74915
14,0.0181,0.9561,0.1216,82.4469,-1.4557,167.5031,462,-6532,2405,0.07343,0.08109,0.65384,0.74863
14,0.0166,0.9541,0.1279,82.4744,-1.4227,167.4701,503,-6532,2407,0.07391,0.08124,0.65411,0.74832
14,0.0234,0.9561,0.123,82.5458,-1.4722,167.6843,470,-6541,2403,0.07263,0.08051,0.65457,0.74811
14,0.0293,0.958,0.1187,82.6007,-1.5875,168.0579,474,-6540,2392,0.06897,0.07901,0.65527,0.74802
14,0.0317,0.957,0.1221,82.6227,-1.6589,168.1732,497,-6553,2419,0.06802,0.0788,0.6554,0.74802
14,0.0356,0.9561,0.1196,82.6062,-1.7303,168.0469,517,-6566,2415,0.06827,0.07996,0.65518,0.74805
14,0.019,0.9497,0.1177,82.5458,-1.7358,167.7393,489,-6541,2418,0.07028,0.08185,0.65463,0.74814
14,0.0332,0.9624,0.1226,82.4634,-1.6754,168.0963,478,-6521,2388,0.06833,0.07928,0.65433,0.74884
14,0.0293,0.9614,0.1187,82.5018,-1.7358,168.1403,491,-6539,2372,0.06775,0.07935,0.65445,0.74881
14,0.0288,0.9517,0.124,82.6721,-1.7798,167.9315,499,-6544,2404,0.06821,0.08057,0.65543,0.74777
14,0.0308,0.9644,0.1196,82.7765,-1.8292,167.7008,513,-6541,2447,0.06992,0.08286,0.65598,0.74689
14,0.041,0.9531,0.124,82.7875,-1.8787,167.6404,490,-6551,2443,0.06967,0.08316,0.65585,0.74698
14,0.0322,0.9551,0.1182,82.7161,-1.8842,167.7008,501,-6545,2455,0.06955,0.08301,0.65555,0.74728
14,0.0215,0.9507,0.1216,82.5677,-1.7523,167.6184,485,-6562,2386,0.0708,0.08286,0.65475,0.74786
14,0.0298,0.9575,0.1235,82.6501,-1.6974,167.6569,462,-6546,2371,0.07089,0.08231,0.65491,0.74777
14,0.0103,0.9565,0.1118,83.2928,-1.7249,168.2941,502,-6574,2474,0.06781,0.0802,0.6593,0.74445
14,0.0342,0.9541,0.1196,83.4631,-1.7303,169.2279,514,-6565,2544,0.05997,0.0737,0.66156,0.74377
14,0.0332,0.9521,0.0962,83.7598,-1.6974,169.1016,538,-6576,2617,0.06052,0.07413,0.66336,0.7421
14,0.0239,0.9585,0.103,83.2434,-1.6974,168.9423,532,-6567,2595,0.06189,0.07504,0.6608,0.74417
14,0.0151,0.9556,0.1108,82.8424,-1.6699,168.9532,506,-6540,2493,0.06253,0.07452,0.65738,0.74716
14,0.0181,0.9561,0.124,82.5952,-1.7413,168.9368,542,-6554,2447,0.06226,0.07474,0.65585,0.7485
