address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
16,-0.6094,-0.0303,0.7827,5.8173,44.3188,-77.915,1366,-7127,-9246,0.70715,0.27341,0.26337,-0.59644
16,-0.8169,0.0503,0.752,12.475,45.8789,-75.4266,1905,-7837,-8974,0.69824,0.31616,0.24524,-0.59351
16,-0.6875,-0.001,0.7402,10.0745,43.5498,-80.8374,1757,-7952,-9059,0.68591,0.30325,0.22992,-0.62015
16,-0.665,-0.0127,0.7666,7.2345,41.6656,-87.0227,1521,-7804,-9223,0.66452,0.28851,0.21814,-0.65381
16,-0.6343,-0.0117,0.7446,6.1578,40.968,-90.1428,1329,-7736,-9280,0.64722,0.28296,0.21115,-0.67554
16,-0.6904,-0.0503,0.7837,3.1476,38.4521,-96.2347,1092,-7485,-9370,0.62576,0.26712,0.20276,-0.70416
16,-0.5664,-0.0791,0.7549,0.423,37.4963,-101.5521,739,-7284,-9489,0.60242,0.25055,0.19946,-0.73102
16,-0.563,-0.0972,0.7124,-0.3406,39.4354,-104.9139,898,-7225,-9447,0.57855,0.26328,0.2077,-0.74344
16,-0.5469,-0.0864,0.75,-0.0385,39.9518,-107.5122,892,-7187,-9400,0.55569,0.2753,0.20224,-0.75787
16,-0.6133,-0.0483,0.6782,1.4941,40.3748,-108.9734,1196,-7458,-9383,0.54144,0.28796,0.19046,-0.76651
16,-0.6582,-0.0293,0.8872,1.972,38.6169,-110.495,1015,-7453,-9413,0.53314,0.28091,0.17508,-0.7785
16,-0.6431,-0.0264,0.7842,2.6312,39.5508,-112.9395,929,-7491,-9415,0.51605,0.29269,0.1701,-0.78674
16,-0.5796,-0.0342,0.7939,1.9995,39.4574,-116.1639,864,-7754,-9414,0.49252,0.2952,0.16449,-0.80194
16,-0.6172,-0.0313,0.8052,1.8512,39.7815,-118.4436,1098,-7790,-9416,0.47635,0.30005,0.16101,-0.81055
16,-0.646,-0.0264,0.8105,1.8787,39.8969,-120.7837,1263,-7749,-9407,0.45944,0.3042,0.15512,-0.81989
16,-0.6436,-0.0249,0.7837,1.3403,39.9408,-122.959,1280,-7735,-9382,0.44745,0.30542,0.1535,-0.82632
16,-0.6245,-0.0317,0.7759,0.7251,39.8969,-124.8871,1270,-7757,-9375,0.43286,0.30524,0.1525,-0.83432
16,-0.6079,-0.0352,0.792,0.1373,39.6167,-127.5128,1274,-7781,-9370,0.418,0.30493,0.14963,-0.8425
16,-0.6025,-0.0405,0.8003,-0.3131,39.2157,-129.7705,1298,-7783,-9379,0.40268,0.30273,0.14496,-0.8515
16,-0.6401,-0.0444,0.7808,-0.8679,39.1553,-131.5393,1091,-7805,-9369,0.39063,0.30261,0.14407,-0.8573
16,-0.6113,-0.0522,0.7666,-1.2854,38.9136,-132.8412,967,-7531,-9390,0.38052,0.30103,0.14291,-0.86258
16,-0.6064,-0.0596,0.7764,-1.4886,38.7213,-134.0607,876,-7513,-9417,0.37067,0.30026,0.13995,-0.86761
16,-0.5903,-0.0498,0.8013,-1.604,38.5236,-135.2197,877,-7450,-9394,0.36377,0.29996,0.13785,-0.87097
16,-0.6143,-0.0527,0.7856,-1.7963,38.4302,-136.1371,872,-7442,-9393,0.35736,0.29974,0.13663,-0.87387
16,-0.6255,-0.0474,0.7866,-1.9171,38.2819,-136.983,888,-7491,-9389,0.35138,0.29922,0.13489,-0.87674
16,-0.5918,-0.0527,0.7944,-1.983,38.0841,-138.0377,879,-7667,-9388,0.34512,0.29883,0.13248,-0.87973
16,-0.5845,-0.0513,0.8022,-2.2192,37.8369,-139.5428,904,-7770,-9409,0.33289,0.29782,0.12927,-0.88525
16,-0.5894,-0.0498,0.8032,-2.3346,37.5568,-140.5261,925,-7810,-9426,0.32687,0.29617,0.12704,-0.88837
16,-0.5771,-0.0493,0.7998,-2.3291,37.4524,-140.8942,925,-7811,-9429,0.32303,0.29602,0.12555,-0.89005
16,-0.5913,-0.0464,0.8027,-2.2797,37.3041,-141.449,947,-7789,-9418,0.31955,0.29547,0.12372,-0.89172
