address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
11,-0.2124,0.9849,0.0596,94.5813,2.8949,-102.7826,-3313,-6361,1333,0.40567,0.47162,-0.565,-0.54193
11,0.0835,0.9697,-0.0898,93.9551,2.7411,-104.2053,-3524,-6087,1242,0.40509,0.46182,-0.56668,-0.54898
11,0.0981,0.9756,-0.064,93.175,1.4832,-104.826,-3621,-6021,1193,0.41165,0.45007,-0.57019,-0.55023
11,0.0073,0.9683,-0.0972,92.9059,-0.022,-105.1392,-3719,-6019,1256,0.41626,0.44128,-0.57587,-0.54797
11,0.0063,0.9873,-0.0728,92.0819,-1.2524,-105.3864,-3881,-6071,1163,0.42691,0.43015,-0.57715,-0.54727
11,0.0425,0.9609,-0.0342,92.0764,-1.4832,-105.0568,-3816,-6119,1115,0.42963,0.43069,-0.57669,-0.54517
11,0.041,0.9741,-0.0171,92.1039,-1.8622,-104.3866,-3843,-6154,1092,0.43457,0.43234,-0.57568,-0.54105
11,0.0654,0.9673,-0.04,92.1478,-1.9061,-104.5569,-3974,-6120,1124,0.43402,0.43182,-0.57648,-0.54102
11,0.0317,0.9688,-0.0347,92.1313,-2.038,-104.9524,-3903,-6112,1114,0.43274,0.42902,-0.57843,-0.54221
11,0.042,0.9707,-0.0435,92.1094,-2.0654,-104.9744,-3798,-6135,1118,0.43286,0.42853,-0.57852,-0.54242
11,0.063,0.9658,-0.0322,92.0929,-2.1149,-104.9304,-3855,-6134,1123,0.43329,0.42831,-0.57855,-0.54218
11,0.042,0.9678,-0.0313,92.0215,-2.3456,-104.881,-3948,-6008,1116,0.43454,0.42722,-0.57895,-0.54163
11,0.0508,0.9639,-0.0278,91.9995,-2.3511,-104.7327,-4210,-6131,1124,0.43573,0.42783,-0.57825,-0.54095
11,0.0435,0.9658,-0.0371,91.994,-2.3785,-104.3262,-4178,-6133,1103,0.4375,0.42947,-0.577,-0.53958
11,0.0439,0.9722,-0.041,91.9666,-2.4939,-104.0186,-4222,-6059,1089,0.43991,0.43057,-0.57593,-0.53784
11,0.0278,0.9653,-0.0317,91.9501,-2.4664,-103.9362,-4184,-6150,1078,0.44034,0.43103,-0.57547,-0.53763
11,0.0542,0.9678,-0.0273,91.9501,-2.4225,-103.9746,-4148,-6125,1057,0.43982,0.43109,-0.57544,-0.53802
11,0.0425,0.9712,-0.0332,91.9391,-2.4335,-104.024,-4171,-6005,1082,0.43973,0.43082,-0.57556,-0.53821
11,0.0361,0.9639,-0.0322,91.9391,-2.4335,-103.9856,-4109,-6084,1108,0.43985,0.43094,-0.57547,-0.53806
11,0.0601,0.9697,-0.0376,91.9611,-2.417,-103.9197,-4239,-6044,1097,0.44003,0.43134,-0.57532,-0.53778
11,0.0225,0.9678,-0.0479,91.9391,-2.5159,-103.8922,-4232,-6129,1121,0.4407,0.43103,-0.57541,-0.53738
11,0.0293,0.9727,-0.0293,91.9336,-2.5543,-103.8043,-4241,-6143,1107,0.44131,0.43124,-0.57516,-0.53696
11,0.0498,0.9663,-0.0322,91.9501,-2.5269,-103.7659,-4244,-6145,1077,0.44125,0.43167,-0.57501,-0.53683
11,0.0459,0.9688,-0.0337,91.9666,-2.5543,-103.7439,-4222,-6158,1113,0.44147,0.43167,-0.57513,-0.53653
11,0.0571,0.9727,-0.0327,91.994,-2.5598,-103.6395,-4243,-6026,1116,0.44183,0.43225,-0.57489,-0.53604
11,0.0464,0.9712,-0.0435,92.0105,-2.6038,-103.623,-4239,-6137,1105,0.44214,0.43222,-0.57504,-0.53564
11,0.042,0.9727,-0.0366,92.0215,-2.6367,-103.5846,-4243,-6128,1098,0.44241,0.43228,-0.5751,-0.53531
11,0.0547,0.9688,-0.0371,92.049,-2.6367,-103.5352,-4223,-6079,1152,0.4425,0.43262,-0.57501,-0.53503
11,0.0547,0.9678,-0.0327,92.0599,-2.6422,-103.5077,-4237,-6083,1143,0.44269,0.4328,-0.57501,-0.53479
11,0.0464,0.9668,-0.0356,92.0874,-2.6587,-103.4692,-4231,-6137,1135,0.44281,0.43301,-0.57501,-0.53448
11,0.0371,0.9707,-0.0396,92.1204,-2.6697,-103.4363,-4251,-6123,1131,0.4429,0.43323,-0.5751,-0.53412
11,0.0386,0.9678,-0.04,92.1533,-2.6587,-103.3978,-4184,-6108,1121,0.44287,0.43356,-0.5751,-0.53387
11,0.0508,0.9692,-0.0371,92.1753,-2.6862,-103.4583,-4193,-6124,1133,0.4426,0.43335,-0.57547,-0.53387
11,0.0454,0.9702,-0.0474,92.2192,-2.6917,-103.4473,-4240,-6112,1149,0.4426,0.43347,-0.57568,-0.53357
11,0.0464,0.9697,-0.0425,92.2467,-2.7081,-103.4583,-4248,-6025,1145,0.4425,0.43341,-0.57593,-0.53342
11,0.0444,0.9678,-0.0396,92.2687,-2.7246,-103.4363,-4255,-6144,1134,0.44263,0.43356,-0.57599,-0.53311
11,0.043,0.9702,-0.0469,92.2852,-2.7356,-103.4143,-4258,-6120,1159,0.44272,0.43362,-0.57599,-0.53302
11,0.0493,0.9644,-0.0435,92.3236,-2.7301,-103.4253,-4234,-6158,1172,0.44247,0.43378,-0.57623,-0.53281
11,0.0366,0.9668,-0.0513,92.3456,-2.774,-103.4253,-4228,-6153,1173,0.4426,0.43369,-0.57648,-0.53253
11,0.0732,0.9697,-0.042,92.373,-2.7301,-103.4912,-4242,-6138,1183,0.44208,0.43369,-0.57666,-0.53278
11,0.0405,0.9707,-0.043,92.3456,-2.7576,-103.3978,-4244,-6101,1161,0.44269,0.4339,-0.57629,-0.53247
11,0.0532,0.9697,-0.042,92.3456,-2.7411,-103.3813,-4243,-6126,1184,0.4425,0.4339,-0.57635,-0.53256
11,0.0361,0.9688,-0.0386,92.3346,-2.7136,-103.3209,-4212,-6097,1175,0.44293,0.43439,-0.57587,-0.53232
11,0.0435,0.9751,-0.0532,92.3785,-2.7136,-103.4747,-4084,-6135,1188,0.44196,0.43384,-0.5766,-0.53281
11,0.0376,0.9712,-0.0376,92.3181,-2.7411,-103.3319,-4217,-6150,1152,0.44296,0.43417,-0.5759,-0.53244
11,0.063,0.9756,-0.0376,92.2302,-2.785,-103.634,-4253,-6145,1162,0.44214,0.43213,-0.57678,-0.53384
11,0.0854,0.9697,-0.0469,92.2137,-2.8949,-103.4088,-4239,-6152,1165,0.44379,0.43268,-0.57623,-0.53262
11,0.0166,0.9648,-0.021,92.0709,-3.197,-102.9529,-4227,-6060,1123,0.44669,0.43286,-0.57532,-0.53104
11,0.0215,0.9751,-0.0581,92.0105,-3.3508,-102.5464,-4184,-5988,1090,0.45071,0.43399,-0.57373,-0.52841
11,0.0444,0.9819,-0.04,91.9336,-3.3948,-102.7277,-4146,-6017,1115,0.45038,0.43256,-0.57419,-0.52939
11,0.0483,0.9736,-0.0361,91.8182,-3.4332,-102.7551,-4156,-6055,1098,0.45084,0.43179,-0.57397,-0.52985
11,0.0752,0.9658,-0.0273,91.7523,-3.4332,-102.9199,-4172,-5939,1108,0.45038,0.43069,-0.57422,-0.53085
11,0.0532,0.9692,-0.0244,91.6479,-3.587,-102.9584,-4150,-5859,1063,0.45132,0.42935,-0.57443,-0.53091
11,0.0596,0.9668,-0.0186,91.5985,-3.62,-102.9968,-4138,-6105,1063,0.45151,0.42896,-0.5744,-0.53113
11,0.0684,0.9648,-0.0347,91.593,-3.6365,-103.0133,-4125,-5902,1086,0.45151,0.42862,-0.57455,-0.53122
11,0.0752,0.9629,-0.0186,91.5875,-3.6639,-102.854,-4123,-6080,1060,0.45242,0.42926,-0.57404,-0.53049
11,0.0654,0.9727,-0.0317,91.615,-3.6639,-102.9584,-4134,-6032,1056,0.45227,0.42905,-0.57431,-0.53049
11,0.042,0.9663,-0.0273,91.6205,-3.609,-103.0518,-4131,-5887,1048,0.45129,0.42859,-0.5748,-0.53116
11,0.0371,0.9702,-0.0347,91.6644,-3.5431,-103.2001,-4153,-6078,1088,0.44971,0.42822,-0.57541,-0.53214
11,0.0601,0.9756,-0.0376,91.6974,-3.4497,-103.0902,-4158,-6014,1078,0.44992,0.42926,-0.57477,-0.5318
11,0.0645,0.9653,-0.0386,91.7249,-3.23,-103.1946,-4189,-6027,1097,0.44821,0.43021,-0.57437,-0.5329
11,0.0444,0.9746,-0.0244,91.7303,-3.219,-103.1726,-4182,-6075,1073,0.44827,0.43039,-0.57428,-0.53281
11,0.0591,0.9692,-0.0239,91.7523,-3.1531,-102.6837,-4189,-6101,1072,0.44983,0.43277,-0.57263,-0.53134
11,0.0498,0.9697,-0.0366,91.7578,-3.175,-102.5684,-4199,-6119,1053,0.45074,0.43372,-0.57199,-0.53052
11,0.0693,0.9746,-0.0396,91.7139,-3.2739,-102.8046,-4189,-6120,1093,0.45029,0.43188,-0.57303,-0.53125
11,0.0454,0.9717,-0.0454,91.593,-3.4827,-102.4915,-4175,-5977,1050,0.45319,0.43198,-0.57205,-0.52975
11,0.0522,0.9761,-0.0259,91.4063,-3.6859,-102.0245,-4122,-6108,1013,0.457,0.43259,-0.57019,-0.52802
11,0.0576,0.9683,-0.0088,91.2195,-3.8397,-102.1948,-4112,-6009,965,0.45764,0.43024,-0.57053,-0.52899
11,0.082,0.9775,-0.0156,91.0931,-4.0594,-102.4255,-4103,-6020,985,0.45786,0.42792,-0.57144,-0.52972
11,0.0405,0.9658,-0.019,91.0382,-4.2627,-102.5684,-4064,-6108,999,0.45853,0.42584,-0.57239,-0.52975
11,0.0884,0.9663,-0.0195,91.0986,-4.2792,-102.5793,-4084,-5898,944,0.4585,0.42538,-0.57303,-0.52951
11,0.0864,0.9702,-0.0322,91.2415,-4.3781,-102.5958,-4062,-5817,993,0.45801,0.42572,-0.5741,-0.52847
11,0.0933,0.9697,-0.0269,91.214,-4.4495,-102.5134,-4042,-5868,994,0.45908,0.42566,-0.57388,-0.52783
11,0.0649,0.9648,-0.0029,91.203,-4.422,-102.5079,-4072,-5876,980,0.45892,0.42569,-0.57385,-0.52798
11,0.0713,0.9668,-0.0083,91.203,-4.3616,-102.4255,-4051,-5947,1012,0.45911,0.42648,-0.57321,-0.52789
