address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
7,0.0444,-0.1362,0.8242,2.1259,-2.45,-145.5029,-3032,-8862,-9022,-0.29672,0.01495,0.02405,0.9545
7,0.0708,-0.1079,0.9912,1.9171,-3.0597,-146.1676,-3426,-8667,-8967,-0.29333,0.01868,0.02383,0.95547
7,0.1851,0.0054,0.9829,1.8127,-3.1036,-147.6563,-3458,-8784,-8978,-0.27875,0.02161,0.02277,0.95981
7,0.1035,-0.0239,0.9976,1.7578,-2.0325,-148.4088,-3145,-8766,-8997,-0.27063,0.01236,0.01974,0.96234
7,0.0576,0.0039,1.0854,1.8951,-1.3898,-148.6615,-3092,-8747,-9024,-0.27008,0.00885,0.01971,0.96255
7,-0.0908,-0.041,1.0547,1.3184,0.4175,-148.2935,-3200,-8768,-9033,-0.27356,-0.00644,0.01056,0.96173
7,-0.0234,-0.0376,1.019,1.4886,0.3406,-148.266,-3218,-8806,-9060,-0.27332,-0.00644,0.01169,0.96179
7,0.0156,0.0024,1.0737,2.3181,0.2142,-147.8979,-3200,-8754,-9024,-0.27606,-0.00763,0.01843,0.96088
7,0.0317,0.0103,1.0713,2.0544,0.4889,-148.222,-3208,-8755,-9069,-0.27359,-0.009,0.01608,0.96161
7,0.0156,0.002,0.9434,1.4557,1.3184,-149.1449,-3060,-8784,-9062,-0.26581,-0.01447,0.00919,0.96384
7,-0.0093,-0.0142,1.0317,1.3843,1.4392,-150.2435,-2853,-8804,-9095,-0.25784,-0.01535,0.00848,0.96597
7,0.0659,-0.0166,0.9907,1.1755,1.4172,-151.1279,-2813,-8788,-9105,-0.24908,-0.01456,0.00687,0.96829
7,-0.0039,-0.0098,0.9854,0.9833,1.3953,-151.6663,-2804,-8806,-9095,-0.24457,-0.01389,0.00534,0.96945
7,-0.0176,-0.0293,1.0317,0.8844,1.0657,-152.8528,-2799,-8805,-9108,-0.23563,-0.01138,0.00522,0.97171
