address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
3,0.0703,0.9619,0.0156,88.7695,-4.2352,168.3655,236,-6401,3183,-0.0466,-0.09711,-0.69272,-0.71304
3,0.0698,0.9619,0.0161,88.7476,-4.2572,168.36,255,-6252,3135,-0.04651,-0.09726,-0.69254,-0.7132
3,0.0708,0.9619,0.0161,88.7585,-4.2792,168.3215,256,-6249,3085,-0.04663,-0.09763,-0.69254,-0.71313
3,0.0698,0.9629,0.0186,88.7585,-4.2847,168.2281,260,-6250,3148,-0.04718,-0.09824,-0.69247,-0.71307
3,0.0708,0.9585,0.0181,88.7476,-4.2627,168.1787,240,-6280,3107,-0.04752,-0.09845,-0.69241,-0.7131
3,0.0718,0.9609,0.0195,88.7421,-4.2297,168.1732,233,-6278,3096,-0.04785,-0.09824,-0.69238,-0.71313
3,0.0659,0.9604,0.0229,88.7146,-4.1583,168.1183,240,-6294,3084,-0.04855,-0.09821,-0.69223,-0.71323
3,0.0645,0.9619,0.0234,88.6597,-4.0759,168.1348,247,-6248,3111,-0.04904,-0.09763,-0.69202,-0.71347
3,0.064,0.959,0.0239,88.5278,-3.988,168.2117,219,-6254,3103,-0.04922,-0.09656,-0.69144,-0.7142
3,0.062,0.96,0.0264,88.4125,-3.9551,168.2501,215,-6243,3102,-0.04935,-0.09592,-0.69061,-0.71506
3,0.0615,0.9595,0.0264,88.2642,-3.9221,168.2556,233,-6273,3078,-0.04959,-0.09567,-0.68985,-0.71582
3,0.064,0.9624,0.0244,88.1927,-3.9056,168.3051,214,-6427,3021,-0.04947,-0.09518,-0.68933,-0.71637
3,0.0635,0.9634,0.0273,88.2202,-3.9166,168.2831,369,-6426,3018,-0.04944,-0.09518,-0.68939,-0.71634
3,0.062,0.9619,0.0249,88.2532,-3.9331,168.2666,276,-6478,3029,-0.04953,-0.09558,-0.68961,-0.71606
3,0.0679,0.9624,0.0215,88.2861,-3.9386,168.338,226,-6422,3100,-0.04898,-0.09521,-0.68991,-0.71585
3,0.0659,0.959,0.0244,88.3411,-3.9386,168.2611,214,-6475,3107,-0.04941,-0.0957,-0.69019,-0.71548
3,0.064,0.9629,0.022,88.4015,-3.9441,168.1622,212,-6407,3106,-0.04996,-0.09634,-0.69043,-0.71512
3,0.0674,0.9624,0.0225,88.4674,-3.9716,168.1732,211,-6375,3132,-0.04977,-0.0965,-0.69083,-0.71475
3,0.062,0.9609,0.0229,88.5168,-3.9771,168.1567,193,-6383,3054,-0.04968,-0.09665,-0.69116,-0.71439
3,0.0654,0.9619,0.0225,88.5223,-3.988,168.1622,202,-6411,3063,-0.04959,-0.09668,-0.69122,-0.71436
3,0.0654,0.9619,0.0215,88.5223,-4.0045,168.1018,453,-6646,3092,-0.04987,-0.09714,-0.69113,-0.71436
3,0.0649,0.959,0.0234,88.4674,-4.0594,167.9974,252,-6415,3072,-0.05029,-0.09805,-0.69073,-0.7146
3,0.063,0.9595,0.0229,88.4344,-4.0704,168.0139,216,-6367,3082,-0.05008,-0.09805,-0.69046,-0.71487
3,0.0669,0.9609,0.0283,88.3081,-4.0594,168.1128,211,-6479,3044,-0.04974,-0.09744,-0.68979,-0.71561
3,0.0654,0.9619,0.0264,88.2916,-4.0594,168.1897,200,-6527,3081,-0.04916,-0.09689,-0.68973,-0.71579
3,0.0708,0.9595,0.0264,88.2587,-4.0485,168.3545,218,-6524,3065,-0.04828,-0.09586,-0.68973,-0.716
3,0.0625,0.9624,0.0283,88.2092,-4.0485,168.3215,206,-6446,3059,-0.04849,-0.09598,-0.68933,-0.71634
3,0.0659,0.9624,0.0254,88.1818,-4.043,168.316,209,-6417,3059,-0.04858,-0.09598,-0.68918,-0.71649
3,0.0679,0.9629,0.0303,88.0664,-4.032,168.36,201,-6547,3028,-0.04849,-0.09555,-0.68848,-0.71722
