address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
4,-0.1182,0.9399,-0.2114,102.2443,7.0807,110.4291,3311,-5957,2156,-0.39685,-0.41141,-0.66025,-0.48703
4,-0.1216,0.9385,-0.2129,102.2717,7.0972,110.451,3194,-5972,2132,-0.39679,-0.41132,-0.66046,-0.48688
4,-0.1221,0.9385,-0.2148,102.2772,7.1027,110.462,3066,-5960,2147,-0.3967,-0.41125,-0.66058,-0.48688
4,-0.1206,0.9385,-0.2148,102.3047,7.1082,110.4565,3013,-5965,2175,-0.3967,-0.41132,-0.66068,-0.48669
4,-0.1201,0.9365,-0.2144,102.3047,7.1136,110.4675,3344,-5965,2167,-0.39661,-0.41122,-0.66074,-0.48669
4,-0.1216,0.939,-0.2119,102.3047,7.1246,110.517,3225,-5962,2174,-0.39648,-0.41092,-0.66095,-0.48682
4,-0.1138,0.9399,-0.2109,102.3047,7.1411,110.5115,3220,-5979,2159,-0.39658,-0.41086,-0.66098,-0.48672
4,-0.1216,0.936,-0.2119,102.3047,7.1466,110.4895,3190,-5965,2148,-0.3967,-0.41098,-0.66092,-0.48663
4,-0.1162,0.9395,-0.2114,102.3212,7.1906,110.462,3026,-5963,2174,-0.39694,-0.41095,-0.66098,-0.48636
4,-0.1245,0.937,-0.2134,102.3431,7.2015,110.451,3184,-5973,2152,-0.39706,-0.41104,-0.66104,-0.48608
4,-0.1226,0.9355,-0.2124,102.3761,7.2455,110.4675,3338,-5969,2167,-0.39709,-0.41086,-0.66141,-0.48575
4,-0.1201,0.9385,-0.2163,102.3981,7.2675,110.4895,3257,-5965,2195,-0.39706,-0.41074,-0.66159,-0.4856
4,-0.1289,0.9355,-0.2178,102.4365,7.251,110.5774,3394,-5993,2178,-0.39645,-0.41037,-0.66208,-0.48575
4,-0.1221,0.937,-0.2163,102.4475,7.2729,110.6104,3324,-5993,2155,-0.39636,-0.41013,-0.66232,-0.48569
4,-0.1235,0.9375,-0.2144,102.4585,7.2839,110.6433,3357,-5984,2134,-0.3963,-0.40991,-0.66248,-0.48569
4,-0.1235,0.9365,-0.2144,102.464,7.2784,110.5939,3379,-5976,2185,-0.3963,-0.41006,-0.66241,-0.48566
4,-0.1196,0.9375,-0.2197,102.475,7.2675,110.0995,3342,-5975,2156,-0.39844,-0.41321,-0.66055,-0.4838
4,-0.123,0.936,-0.2153,102.4585,7.251,109.8138,3367,-5973,2163,-0.3996,-0.41489,-0.65942,-0.48294
