address,axg,ayg,azg,AngleXdeg,AngleYdeg,AngleZdeg,hx,hy,hz,q0,q1,q2,q3
2,0.1665,0.0352,0.9863,1.9995,-9.624,26.8451,-1019,591,-8293,-0.9686,-0.03625,0.07788,-0.23309
2,0.1865,0.0376,0.9922,2.0874,-9.6515,26.6693,-1020,588,-8274,-0.96902,-0.03708,0.07767,-0.23129
2,0.188,0.0454,0.9824,2.1533,-9.7174,26.5045,-1046,591,-8319,-0.9693,-0.03757,0.078,-0.22998
2,0.1958,0.0435,0.9976,2.1698,-9.7339,26.521,-1033,600,-8292,-0.96924,-0.03784,0.07822,-0.23007
2,0.1953,0.0405,0.9902,2.0874,-9.7888,26.5814,-1108,608,-8249,-0.96909,-0.03729,0.07886,-0.23053
2,0.1841,0.0366,0.9907,1.9446,-9.8767,26.9275,-1032,585,-8273,-0.96838,-0.03647,0.07977,-0.23334
2,0.1724,0.0317,0.9897,1.7908,-9.8273,27.0154,-1062,574,-8282,-0.96829,-0.03516,0.07962,-0.23398
2,0.1743,0.0356,0.9849,1.7303,-9.7174,27.0758,-1042,569,-8294,-0.96826,-0.03445,0.0788,-0.2345
2,0.1851,0.0283,0.9775,1.6534,-9.7778,27.4164,-1014,548,-8271,-0.96768,-0.03406,0.07928,-0.23676
2,0.1768,0.0273,0.9883,1.6754,-9.7449,27.6306,-1014,548,-8269,-0.96725,-0.03439,0.0791,-0.23849
2,0.1709,0.0352,0.9907,1.615,-9.7559,28.0646,-1014,573,-8283,-0.96622,-0.03424,0.07907,-0.24274
2,0.1777,0.0313,0.981,1.5601,-9.8547,27.7625,-1109,556,-8253,-0.96664,-0.03381,0.0799,-0.24072
2,0.1865,0.0342,0.9868,1.5875,-9.8877,27.5098,-1027,552,-8313,-0.96729,-0.03391,0.08041,-0.23804
2,0.1831,0.0376,0.9839,1.6479,-9.8822,27.0319,-1321,553,-8317,-0.96826,-0.03409,0.08041,-0.23401
2,0.1758,0.0396,0.9858,1.7358,-9.8547,25.7794,-1366,579,-8295,-0.97043,-0.034,0.08054,-0.22485
2,0.1665,0.0454,1.0029,1.7139,-9.679,25.4388,-1221,561,-8261,-0.97131,-0.03342,0.07962,-0.22134
2,0.1875,0.0347,0.9824,1.5765,-9.7009,25.1971,-1150,556,-8316,-0.97202,-0.03183,0.07953,-0.21848
2,0.1816,0.0249,0.9819,1.5491,-9.8108,24.7577,-1318,537,-8331,-0.97256,-0.03156,0.08044,-0.21573
2,0.2007,0.0332,0.98,1.6315,-9.8547,24.4336,-1288,508,-8291,-0.97324,-0.03192,0.08096,-0.2124
2,0.186,0.0293,0.9844,1.7358,-9.8877,24.2633,-1298,533,-8278,-0.9736,-0.03268,0.08075,-0.21078
2,0.1851,0.0259,0.9824,1.7303,-9.9591,23.9777,-1317,557,-8283,-0.97406,-0.03278,0.08179,-0.20819
2,0.1724,0.0381,0.9922,1.8073,-9.9481,23.9282,-1211,554,-8315,-0.97412,-0.03336,0.08154,-0.20786
2,0.1743,0.041,0.9917,1.9171,-9.9811,22.8955,-1421,561,-8304,-0.97549,-0.03357,0.08203,-0.20108
2,0.1904,0.0332,1.0039,2.0435,-10.1404,21.5167,-1443,600,-8279,-0.97809,-0.03394,0.08347,-0.18747
2,0.1914,0.0361,0.9902,1.9556,-10.2393,20.6213,-1451,583,-8293,-0.97946,-0.03271,0.08475,-0.17975
2,0.209,0.0352,0.9717,1.8182,-10.3436,19.9182,-1435,551,-8285,-0.98041,-0.03134,0.08566,-0.17429
2,0.2021,0.0352,0.9771,1.7853,-10.3326,19.8248,-1431,541,-8283,-0.98065,-0.03079,0.08603,-0.17282
2,0.1831,0.0293,0.979,1.7633,-10.2997,19.4678,-1441,544,-8272,-0.98123,-0.0303,0.08588,-0.16977
2,0.1934,0.0347,0.9946,1.8567,-10.3162,18.9734,-1432,550,-8289,-0.9819,-0.03073,0.08603,-0.16556
2,0.1987,0.0366,0.9966,1.9281,-10.3271,18.4186,-1442,583,-8323,-0.98267,-0.03094,0.08615,-0.16086
2,0.2002,0.0361,0.9888,1.9171,-10.3436,18.089,-1439,581,-8313,-0.98312,-0.03064,0.0864,-0.15802
2,0.1826,0.0376,0.9819,1.8842,-10.3326,17.8748,-1436,580,-8298,-0.98343,-0.03018,0.0864,-0.15616
2,0.1929,0.0308,0.9805,1.8677,-10.3326,17.4518,-1445,578,-8282,-0.98386,-0.02985,0.08652,-0.15338
2,0.1924,0.0313,0.9922,1.8512,-10.2942,17.1936,-1436,576,-8318,-0.98438,-0.02933,0.0863,-0.1503
2,0.1934,0.0293,0.9854,1.7633,-10.3491,16.9409,-1454,570,-8301,-0.98468,-0.02847,0.08694,-0.14807
2,0.1943,0.0288,0.9668,1.6919,-10.3491,16.496,-1455,578,-8329,-0.98526,-0.0275,0.08716,-0.14417
2,0.189,0.0327,0.9927,1.8622,-10.3162,16.073,-1432,566,-8259,-0.98569,-0.02844,0.08704,-0.1412
2,0.1924,0.0415,1.002,1.9116,-10.3162,15.8258,-1440,570,-8310,-0.98608,-0.02884,0.08676,-0.13855
2,0.1953,0.0435,0.9834,1.9061,-10.2338,15.0787,-1458,599,-8292,-0.98688,-0.02835,0.0864,-0.13303
2,0.2041,0.042,0.9805,1.9116,-10.1953,14.5953,-1394,573,-8307,-0.98761,-0.02777,0.086,-0.12796
2,0.1841,0.0361,0.981,1.994,-10.1678,14.469,-1441,570,-8312,-0.9877,-0.02814,0.08566,-0.12735
2,0.1836,0.0376,0.9888,2.1259,-10.1788,14.1669,-1462,598,-8342,-0.98804,-0.02927,0.08575,-0.12445
2,0.1938,0.0435,0.9927,2.2137,-10.1404,13.6725,-1459,618,-8297,-0.98846,-0.02969,0.08548,-0.12094
2,0.188,0.0396,0.9858,2.1808,-10.1349,13.277,-1465,618,-8316,-0.98898,-0.02905,0.08554,-0.11682
2,0.1963,0.041,0.9785,2.1094,-10.1788,13.0023,-1445,600,-8332,-0.98926,-0.02826,0.08606,-0.11438
2,0.1875,0.0371,0.9795,2.1039,-10.1294,12.7332,-1447,609,-8325,-0.98956,-0.02798,0.08572,-0.11203
2,0.1841,0.0415,0.9775,2.1808,-10.1459,12.4805,-1460,601,-8301,-0.98972,-0.02832,0.08572,-0.11041
2,0.1904,0.0469,0.9878,2.3181,-10.1294,12.063,-1365,625,-8303,-0.99014,-0.02921,0.08545,-0.10657
2,0.1924,0.0435,0.9961,2.3401,-10.0305,11.9092,-1450,630,-8293,-0.99036,-0.02933,0.08481,-0.1051
2,0.1895,0.0425,0.9917,2.2412,-9.9811,11.7719,-1362,636,-8277,-0.9906,-0.02863,0.08435,-0.10342
2,0.1875,0.0361,0.9819,2.0764,-9.9152,12.0795,-1368,613,-8314,-0.99036,-0.02707,0.08405,-0.10635
2,0.1636,0.0342,0.9712,1.9116,-9.7668,12.5739,-1211,594,-8284,-0.99008,-0.02597,0.08295,-0.11002
2,0.1699,0.04,0.9873,1.9556,-9.1406,13.0023,-1091,583,-8268,-0.99005,-0.02594,0.07724,-0.11423
2,0.1055,0.0483,0.7798,2.0215,-9.2175,13.4747,-1059,605,-8274,-0.9895,-0.02689,0.07773,-0.11832
2,0.1851,0.0742,0.23,3.0487,-12.8156,13.244,-1177,603,-8314,-0.98639,-0.03915,0.10776,-0.11749
2,0.0537,0.5957,0.4648,13.3978,-3.3618,13.8263,-1131,20,-8184,-0.98508,-0.11929,0.01486,-0.12286
2,-0.019,1.0078,0.9077,37.7325,6.1798,19.0887,255,-2111,-6831,-0.93466,-0.30997,-0.10385,-0.13947
2,-0.1333,1.0806,0.8657,49.3011,5.0592,21.1432,612,-3228,-5929,-0.8959,-0.40225,-0.11588,-0.14847
2,0.1216,1.1162,0.5142,64.2096,-3.9771,17.6111,-55,-4623,-4781,-0.83371,-0.52939,-0.05225,-0.14786
2,0.2686,1.0981,0.5483,79.2719,-8.5638,14.859,-713,-5427,-3698,-0.7691,-0.62442,-0.01648,-0.13486
2,-0.9414,1.4014,1.5781,82.8699,-8.9484,20.6873,-1066,-5901,-2410,-0.72595,-0.65952,-0.06091,-0.18503
2,0.2197,0.9434,-0.0503,81.2,-7.3114,11.651,-1092,-5882,-2236,-0.74954,-0.65097,-0.01776,-0.11819
